date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/02/21,m1,260,558,46.59
2024/02/21,m2,361,783,46.1
2024/02/21,m3,321,656,48.93
2024/02/21,m4,171,393,43.51
2024/02/21,m5,170,837,20.31
2024/02/21,m6,149,169,88.17
2024/02/22,m1,622,812,76.6
2024/02/22,m2,527,617,85.41
2024/02/22,m3,153,166,92.17
2024/02/22,m4,120,349,34.38
2024/02/22,m5,209,260,80.38
2024/02/22,m6,770,997,77.23
2024/02/23,m1,117,118,99.15
2024/02/23,m2,122,146,83.56
2024/02/23,m3,307,583,52.66
2024/02/23,m4,506,673,75.19
2024/02/23,m5,216,341,63.34
2024/02/23,m6,112,316,35.44
2024/02/24,m1,158,368,42.93
2024/02/24,m2,249,673,37.0
2024/02/24,m3,286,640,44.69
2024/02/24,m4,140,205,68.29
2024/02/24,m5,288,881,32.69
2024/02/24,m6,191,203,94.09
2024/02/25,m1,595,897,66.33
2024/02/25,m2,309,845,36.57
2024/02/25,m3,133,449,29.62
2024/02/25,m4,211,273,77.29
2024/02/25,m5,257,269,95.54
2024/02/25,m6,136,573,23.73
2024/02/26,m1,132,141,93.62
2024/02/26,m2,120,751,15.98
2024/02/26,m3,270,371,72.78
2024/02/26,m4,710,847,83.83
2024/02/26,m5,507,523,96.94
2024/02/26,m6,102,238,42.86
2024/02/27,m1,220,264,83.33
2024/02/27,m2,144,233,61.8
2024/02/27,m3,115,149,77.18
2024/02/27,m4,512,686,74.64
2024/02/27,m5,287,414,69.32
2024/02/27,m6,224,410,54.63
2024/02/28,m1,173,313,55.27
2024/02/28,m2,227,956,23.74
2024/02/28,m3,151,706,21.39
2024/02/28,m4,383,656,58.38
2024/02/28,m5,140,151,92.72
2024/02/28,m6,174,336,51.79
2024/02/29,m1,168,726,23.14
2024/02/29,m2,406,700,58.0
2024/02/29,m3,206,670,30.75
2024/02/29,m4,745,840,88.69
2024/02/29,m5,395,507,77.91
2024/02/29,m6,784,902,86.92
2024/03/01,m1,362,417,86.81
2024/03/01,m2,491,767,64.02
2024/03/01,m3,299,409,73.11
2024/03/01,m4,186,540,34.44
2024/03/01,m5,373,551,67.7
2024/03/01,m6,513,973,52.72
2024/03/02,m1,134,427,31.38
2024/03/02,m2,615,934,65.85
2024/03/02,m3,833,943,88.34
2024/03/02,m4,254,469,54.16
2024/03/02,m5,224,413,54.24
2024/03/02,m6,704,778,90.49
2024/03/03,m1,229,325,70.46
2024/03/03,m2,506,610,82.95
2024/03/03,m3,133,200,66.5
2024/03/03,m4,290,358,81.01
2024/03/03,m5,336,775,43.35
2024/03/03,m6,142,657,21.61
2024/03/04,m1,338,399,84.71
2024/03/04,m2,251,356,70.51
2024/03/04,m3,203,731,27.77
2024/03/04,m4,106,258,41.09
2024/03/04,m5,564,810,69.63
2024/03/04,m6,821,904,90.82
2024/03/05,m1,321,978,32.82
2024/03/05,m2,157,225,69.78
2024/03/05,m3,319,666,47.9
2024/03/05,m4,249,405,61.48
2024/03/05,m5,599,699,85.69
2024/03/05,m6,147,318,46.23
2024/03/06,m1,105,216,48.61
2024/03/06,m2,455,726,62.67
2024/03/06,m3,296,469,63.11
2024/03/06,m4,329,815,40.37
2024/03/06,m5,497,935,53.16
2024/03/06,m6,167,812,20.57
2024/03/07,m1,132,383,34.46
2024/03/07,m2,186,491,37.88
2024/03/07,m3,104,611,17.02
2024/03/07,m4,801,981,81.65
2024/03/07,m5,395,707,55.87
2024/03/07,m6,378,593,63.74
2024/03/08,m1,698,712,98.03
2024/03/08,m2,287,509,56.39
2024/03/08,m3,682,741,92.04
2024/03/08,m4,349,615,56.75
2024/03/08,m5,374,635,58.9
2024/03/08,m6,130,170,76.47
2024/03/09,m1,779,863,90.27
2024/03/09,m2,327,613,53.34
2024/03/09,m3,107,282,37.94
2024/03/09,m4,228,406,56.16
2024/03/09,m5,203,656,30.95
2024/03/09,m6,124,137,90.51
2024/03/10,m1,128,140,91.43
2024/03/10,m2,460,665,69.17
2024/03/10,m3,210,493,42.6
2024/03/10,m4,242,541,44.73
2024/03/10,m5,113,135,83.7
2024/03/10,m6,288,661,43.57
2024/03/11,m1,125,141,88.65
2024/03/11,m2,144,223,64.57
2024/03/11,m3,171,485,35.26
2024/03/11,m4,206,600,34.33
2024/03/11,m5,172,235,73.19
2024/03/11,m6,224,749,29.91
2024/03/12,m1,108,391,27.62
2024/03/12,m2,220,235,93.62
2024/03/12,m3,260,696,37.36
2024/03/12,m4,132,945,13.97
2024/03/12,m5,455,619,73.51
2024/03/12,m6,615,693,88.74
2024/03/13,m1,448,919,48.75
2024/03/13,m2,286,334,85.63
2024/03/13,m3,389,419,92.84
2024/03/13,m4,516,764,67.54
2024/03/13,m5,160,556,28.78
2024/03/13,m6,702,801,87.64
2024/03/14,m1,152,590,25.76
2024/03/14,m2,107,304,35.2
2024/03/14,m3,387,451,85.81
2024/03/14,m4,867,872,99.43
2024/03/14,m5,600,895,67.04
2024/03/14,m6,108,139,77.7
2024/03/15,m1,363,533,68.11
2024/03/15,m2,101,126,80.16
2024/03/15,m3,257,897,28.65
2024/03/15,m4,593,945,62.75
2024/03/15,m5,250,445,56.18
2024/03/15,m6,132,680,19.41
2024/03/16,m1,576,593,97.13
2024/03/16,m2,221,689,32.08
2024/03/16,m3,243,355,68.45
2024/03/16,m4,742,936,79.27
2024/03/16,m5,815,837,97.37
2024/03/16,m6,279,293,95.22
2024/03/17,m1,410,554,74.01
2024/03/17,m2,502,765,65.62
2024/03/17,m3,448,592,75.68
2024/03/17,m4,522,552,94.57
2024/03/17,m5,594,771,77.04
2024/03/17,m6,172,752,22.87
2024/03/18,m1,584,767,76.14
2024/03/18,m2,265,391,67.77
2024/03/18,m3,238,282,84.4
2024/03/18,m4,234,375,62.4
2024/03/18,m5,157,707,22.21
2024/03/18,m6,185,562,32.92
2024/03/19,m1,640,830,77.11
2024/03/19,m2,199,307,64.82
2024/03/19,m3,366,747,49.0
2024/03/19,m4,632,952,66.39
2024/03/19,m5,319,587,54.34
2024/03/19,m6,511,600,85.17
2024/03/20,m1,282,620,45.48
2024/03/20,m2,469,691,67.87
2024/03/20,m3,163,194,84.02
2024/03/20,m4,298,891,33.45
2024/03/20,m5,339,908,37.33
2024/03/20,m6,695,800,86.88
2024/03/21,m1,706,853,82.77
2024/03/21,m2,588,675,87.11
2024/03/21,m3,359,627,57.26
2024/03/21,m4,737,764,96.47
2024/03/21,m5,535,745,71.81
2024/03/21,m6,351,413,84.99
2024/03/22,m1,777,986,78.8
2024/03/22,m2,135,580,23.28
2024/03/22,m3,154,285,54.04
2024/03/22,m4,414,588,70.41
2024/03/22,m5,305,945,32.28
2024/03/22,m6,390,477,81.76
2024/03/23,m1,168,790,21.27
2024/03/23,m2,145,562,25.8
2024/03/23,m3,146,346,42.2
2024/03/23,m4,365,700,52.14
2024/03/23,m5,248,250,99.2
2024/03/23,m6,126,219,57.53
2024/03/24,m1,259,619,41.84
2024/03/24,m2,282,360,78.33
2024/03/24,m3,762,940,81.06
2024/03/24,m4,270,345,78.26
2024/03/24,m5,106,122,86.89
2024/03/24,m6,174,588,29.59
2024/03/25,m1,241,293,82.25
2024/03/25,m2,482,566,85.16
2024/03/25,m3,155,978,15.85
2024/03/25,m4,198,251,78.88
2024/03/25,m5,129,140,92.14
2024/03/25,m6,200,677,29.54
2024/03/26,m1,292,331,88.22
2024/03/26,m2,466,886,52.6
2024/03/26,m3,137,574,23.87
2024/03/26,m4,592,781,75.8
2024/03/26,m5,125,154,81.17
2024/03/26,m6,820,897,91.42
2024/03/27,m1,294,469,62.69
2024/03/27,m2,233,626,37.22
2024/03/27,m3,379,432,87.73
2024/03/27,m4,814,958,84.97
2024/03/27,m5,552,856,64.49
2024/03/27,m6,267,974,27.41
2024/03/28,m1,111,125,88.8
2024/03/28,m2,127,144,88.19
2024/03/28,m3,164,324,50.62
2024/03/28,m4,104,165,63.03
2024/03/28,m5,349,474,73.63
2024/03/28,m6,450,998,45.09
2024/03/29,m1,138,176,78.41
2024/03/29,m2,220,594,37.04
2024/03/29,m3,265,709,37.38
2024/03/29,m4,399,424,94.1
2024/03/29,m5,278,828,33.57
2024/03/29,m6,103,105,98.1
2024/03/30,m1,113,283,39.93
2024/03/30,m2,403,800,50.38
2024/03/30,m3,224,553,40.51
2024/03/30,m4,293,343,85.42
2024/03/30,m5,125,316,39.56
2024/03/30,m6,134,678,19.76
2024/03/31,m1,493,507,97.24
2024/03/31,m2,657,709,92.67
2024/03/31,m3,593,733,80.9
2024/03/31,m4,107,306,34.97
2024/03/31,m5,280,943,29.69
2024/03/31,m6,208,213,97.65
2024/04/01,m1,189,464,40.73
2024/04/01,m2,196,833,23.53
2024/04/01,m3,196,210,93.33
2024/04/01,m4,605,734,82.43
2024/04/01,m5,517,890,58.09
2024/04/01,m6,312,649,48.07
2024/04/02,m1,421,508,82.87
2024/04/02,m2,403,675,59.7
2024/04/02,m3,186,804,23.13
2024/04/02,m4,286,718,39.83
2024/04/02,m5,115,190,60.53
2024/04/02,m6,217,398,54.52
2024/04/03,m1,104,294,35.37
2024/04/03,m2,121,162,74.69
2024/04/03,m3,255,889,28.68
2024/04/03,m4,626,817,76.62
2024/04/03,m5,334,379,88.13
2024/04/03,m6,102,709,14.39
2024/04/04,m1,182,375,48.53
2024/04/04,m2,397,447,88.81
2024/04/04,m3,676,950,71.16
2024/04/04,m4,251,371,67.65
2024/04/04,m5,117,322,36.34
2024/04/04,m6,841,893,94.18
2024/04/05,m1,126,353,35.69
2024/04/05,m2,422,495,85.25
2024/04/05,m3,442,761,58.08
2024/04/05,m4,307,518,59.27
2024/04/05,m5,353,362,97.51
2024/04/05,m6,137,434,31.57
2024/04/06,m1,265,315,84.13
2024/04/06,m2,316,376,84.04
2024/04/06,m3,538,743,72.41
2024/04/06,m4,658,695,94.68
2024/04/06,m5,104,227,45.81
2024/04/06,m6,164,392,41.84
2024/04/07,m1,531,826,64.29
2024/04/07,m2,426,718,59.33
2024/04/07,m3,400,524,76.34
2024/04/07,m4,305,440,69.32
2024/04/07,m5,625,631,99.05
2024/04/07,m6,481,656,73.32
2024/04/08,m1,338,470,71.91
2024/04/08,m2,263,577,45.58
2024/04/08,m3,761,784,97.07
2024/04/08,m4,316,498,63.45
2024/04/08,m5,176,436,40.37
2024/04/08,m6,254,895,28.38
2024/04/09,m1,336,542,61.99
2024/04/09,m2,227,245,92.65
2024/04/09,m3,437,468,93.38
2024/04/09,m4,339,372,91.13
2024/04/09,m5,145,580,25.0
2024/04/09,m6,334,822,40.63
2024/04/10,m1,166,286,58.04
2024/04/10,m2,111,119,93.28
2024/04/10,m3,483,631,76.55
2024/04/10,m4,297,752,39.49
2024/04/10,m5,128,471,27.18
2024/04/10,m6,606,620,97.74
2024/04/11,m1,241,507,47.53
2024/04/11,m2,142,205,69.27
2024/04/11,m3,308,360,85.56
2024/04/11,m4,279,671,41.58
2024/04/11,m5,147,622,23.63
2024/04/11,m6,634,790,80.25
2024/04/12,m1,371,537,69.09
2024/04/12,m2,854,873,97.82
2024/04/12,m3,996,999,99.7
2024/04/12,m4,431,987,43.67
2024/04/12,m5,469,536,87.5
2024/04/12,m6,107,117,91.45
2024/04/13,m1,153,541,28.28
2024/04/13,m2,106,395,26.84
2024/04/13,m3,224,505,44.36
2024/04/13,m4,176,824,21.36
2024/04/13,m5,421,799,52.69
2024/04/13,m6,477,507,94.08
2024/04/14,m1,183,915,20.0
2024/04/14,m2,628,773,81.24
2024/04/14,m3,686,926,74.08
2024/04/14,m4,805,867,92.85
2024/04/14,m5,762,885,86.1
2024/04/14,m6,412,976,42.21
2024/04/15,m1,102,105,97.14
2024/04/15,m2,723,957,75.55
2024/04/15,m3,128,140,91.43
2024/04/15,m4,286,330,86.67
2024/04/15,m5,116,349,33.24
2024/04/15,m6,164,926,17.71
2024/04/16,m1,132,296,44.59
2024/04/16,m2,442,472,93.64
2024/04/16,m3,200,949,21.07
2024/04/16,m4,229,866,26.44
2024/04/16,m5,517,880,58.75
2024/04/16,m6,101,725,13.93
2024/04/17,m1,148,750,19.73
2024/04/17,m2,184,202,91.09
2024/04/17,m3,344,346,99.42
2024/04/17,m4,132,647,20.4
2024/04/17,m5,242,639,37.87
2024/04/17,m6,253,284,89.08
2024/04/18,m1,363,399,90.98
2024/04/18,m2,572,588,97.28
2024/04/18,m3,521,706,73.8
2024/04/18,m4,161,164,98.17
2024/04/18,m5,688,843,81.61
2024/04/18,m6,294,591,49.75
2024/04/19,m1,247,262,94.27
2024/04/19,m2,292,466,62.66
2024/04/19,m3,962,973,98.87
2024/04/19,m4,302,345,87.54
2024/04/19,m5,107,125,85.6
2024/04/19,m6,845,927,91.15
2024/04/20,m1,483,692,69.8
2024/04/20,m2,173,244,70.9
2024/04/20,m3,294,433,67.9
2024/04/20,m4,186,818,22.74
2024/04/20,m5,404,447,90.38
2024/04/20,m6,394,417,94.48
2024/04/21,m1,317,635,49.92
2024/04/21,m2,499,605,82.48
2024/04/21,m3,393,965,40.73
2024/04/21,m4,482,823,58.57
2024/04/21,m5,116,119,97.48
2024/04/21,m6,328,351,93.45
2024/04/22,m1,102,489,20.86
2024/04/22,m2,577,857,67.33
2024/04/22,m3,297,479,62.0
2024/04/22,m4,522,884,59.05
2024/04/22,m5,125,149,83.89
2024/04/22,m6,181,275,65.82
2024/04/23,m1,215,466,46.14
2024/04/23,m2,123,172,71.51
2024/04/23,m3,110,726,15.15
2024/04/23,m4,238,616,38.64
2024/04/23,m5,352,701,50.21
2024/04/23,m6,208,388,53.61
2024/04/24,m1,683,726,94.08
2024/04/24,m2,127,487,26.08
2024/04/24,m3,733,824,88.96
2024/04/24,m4,109,120,90.83
2024/04/24,m5,263,923,28.49
2024/04/24,m6,113,245,46.12
2024/04/25,m1,222,524,42.37
2024/04/25,m2,354,680,52.06
2024/04/25,m3,145,806,17.99
2024/04/25,m4,202,904,22.35
2024/04/25,m5,203,255,79.61
2024/04/25,m6,180,483,37.27
2024/04/26,m1,118,194,60.82
2024/04/26,m2,452,466,97.0
2024/04/26,m3,173,829,20.87
2024/04/26,m4,541,952,56.83
2024/04/26,m5,394,659,59.79
2024/04/26,m6,114,257,44.36
2024/04/27,m1,311,336,92.56
2024/04/27,m2,817,887,92.11
2024/04/27,m3,118,441,26.76
2024/04/27,m4,195,466,41.85
2024/04/27,m5,787,857,91.83
2024/04/27,m6,488,509,95.87
2024/04/28,m1,862,964,89.42
2024/04/28,m2,235,290,81.03
2024/04/28,m3,525,589,89.13
2024/04/28,m4,290,764,37.96
2024/04/28,m5,314,428,73.36
2024/04/28,m6,889,892,99.66
2024/04/29,m1,108,257,42.02
2024/04/29,m2,320,692,46.24
2024/04/29,m3,192,367,52.32
2024/04/29,m4,458,701,65.34
2024/04/29,m5,170,182,93.41
2024/04/29,m6,563,590,95.42
2024/04/30,m1,620,860,72.09
2024/04/30,m2,602,680,88.53
2024/04/30,m3,833,945,88.15
2024/04/30,m4,247,383,64.49
2024/04/30,m5,689,865,79.65
2024/04/30,m6,663,738,89.84
2024/05/01,m1,260,894,29.08
2024/05/01,m2,814,909,89.55
2024/05/01,m3,247,784,31.51
2024/05/01,m4,300,380,78.95
2024/05/01,m5,203,312,65.06
2024/05/01,m6,160,274,58.39
2024/05/02,m1,563,864,65.16
2024/05/02,m2,385,949,40.57
2024/05/02,m3,859,944,91.0
2024/05/02,m4,342,828,41.3
2024/05/02,m5,225,643,34.99
2024/05/02,m6,694,840,82.62
2024/05/03,m1,302,562,53.74
2024/05/03,m2,287,633,45.34
2024/05/03,m3,310,479,64.72
2024/05/03,m4,143,942,15.18
2024/05/03,m5,119,701,16.98
2024/05/03,m6,172,949,18.12
2024/05/04,m1,346,745,46.44
2024/05/04,m2,230,562,40.93
2024/05/04,m3,217,331,65.56
2024/05/04,m4,202,271,74.54
2024/05/04,m5,330,640,51.56
2024/05/04,m6,528,743,71.06
2024/05/05,m1,642,841,76.34
2024/05/05,m2,106,163,65.03
2024/05/05,m3,331,551,60.07
2024/05/05,m4,155,165,93.94
2024/05/05,m5,189,828,22.83
2024/05/05,m6,128,223,57.4
2024/05/06,m1,807,966,83.54
2024/05/06,m2,692,739,93.64
2024/05/06,m3,109,143,76.22
2024/05/06,m4,503,747,67.34
2024/05/06,m5,237,875,27.09
2024/05/06,m6,393,460,85.43
2024/05/07,m1,150,383,39.16
2024/05/07,m2,931,976,95.39
2024/05/07,m3,114,131,87.02
2024/05/07,m4,106,428,24.77
2024/05/07,m5,103,502,20.52
2024/05/07,m6,669,778,85.99
2024/05/08,m1,533,868,61.41
2024/05/08,m2,321,369,86.99
2024/05/08,m3,107,950,11.26
2024/05/08,m4,166,230,72.17
2024/05/08,m5,344,773,44.5
2024/05/08,m6,189,736,25.68
2024/05/09,m1,166,241,68.88
2024/05/09,m2,138,157,87.9
2024/05/09,m3,825,867,95.16
2024/05/09,m4,119,372,31.99
2024/05/09,m5,285,671,42.47
2024/05/09,m6,389,846,45.98
2024/05/10,m1,245,786,31.17
2024/05/10,m2,667,811,82.24
2024/05/10,m3,739,946,78.12
2024/05/10,m4,195,710,27.46
2024/05/10,m5,203,567,35.8
2024/05/10,m6,373,439,84.97
2024/05/11,m1,738,775,95.23
2024/05/11,m2,296,782,37.85
2024/05/11,m3,416,759,54.81
2024/05/11,m4,353,553,63.83
2024/05/11,m5,333,642,51.87
2024/05/11,m6,144,162,88.89
2024/05/12,m1,194,273,71.06
2024/05/12,m2,189,217,87.1
2024/05/12,m3,107,174,61.49
2024/05/12,m4,147,481,30.56
2024/05/12,m5,682,844,80.81
2024/05/12,m6,702,855,82.11
2024/05/13,m1,196,234,83.76
2024/05/13,m2,182,462,39.39
2024/05/13,m3,480,791,60.68
2024/05/13,m4,180,255,70.59
2024/05/13,m5,213,537,39.66
2024/05/13,m6,292,574,50.87
2024/05/14,m1,720,727,99.04
2024/05/14,m2,133,335,39.7
2024/05/14,m3,370,842,43.94
2024/05/14,m4,256,631,40.57
2024/05/14,m5,319,868,36.75
2024/05/14,m6,188,692,27.17
2024/05/15,m1,112,728,15.38
2024/05/15,m2,414,538,76.95
2024/05/15,m3,199,257,77.43
2024/05/15,m4,605,894,67.67
2024/05/15,m5,738,851,86.72
2024/05/15,m6,457,628,72.77
2024/05/16,m1,115,695,16.55
2024/05/16,m2,678,931,72.82
2024/05/16,m3,257,402,63.93
2024/05/16,m4,246,292,84.25
2024/05/16,m5,277,286,96.85
2024/05/16,m6,139,573,24.26
2024/05/17,m1,153,882,17.35
2024/05/17,m2,203,970,20.93
2024/05/17,m3,146,365,40.0
2024/05/17,m4,119,154,77.27
2024/05/17,m5,580,796,72.86
2024/05/17,m6,101,112,90.18
2024/05/18,m1,350,754,46.42
2024/05/18,m2,591,806,73.33
2024/05/18,m3,424,622,68.17
2024/05/18,m4,186,203,91.63
2024/05/18,m5,216,495,43.64
2024/05/18,m6,303,837,36.2
2024/05/19,m1,339,807,42.01
2024/05/19,m2,127,178,71.35
2024/05/19,m3,103,928,11.1
2024/05/19,m4,148,391,37.85
2024/05/19,m5,668,816,81.86
2024/05/19,m6,183,322,56.83
2024/05/20,m1,243,809,30.04
2024/05/20,m2,634,701,90.44
2024/05/20,m3,260,287,90.59
2024/05/20,m4,116,359,32.31
2024/05/20,m5,128,548,23.36
2024/05/20,m6,384,797,48.18
2024/05/21,m1,210,998,21.04
2024/05/21,m2,127,252,50.4
2024/05/21,m3,209,344,60.76
2024/05/21,m4,252,371,67.92
2024/05/21,m5,399,690,57.83
2024/05/21,m6,268,372,72.04
2024/05/22,m1,109,151,72.19
2024/05/22,m2,402,773,52.01
2024/05/22,m3,104,140,74.29
2024/05/22,m4,254,503,50.5
2024/05/22,m5,864,937,92.21
2024/05/22,m6,493,548,89.96
2024/05/23,m1,627,913,68.67
2024/05/23,m2,188,333,56.46
2024/05/23,m3,310,316,98.1
2024/05/23,m4,293,470,62.34
2024/05/23,m5,253,825,30.67
2024/05/23,m6,442,979,45.15
2024/05/24,m1,158,168,94.05
2024/05/24,m2,182,331,54.98
2024/05/24,m3,259,757,34.21
2024/05/24,m4,727,749,97.06
2024/05/24,m5,109,210,51.9
2024/05/24,m6,826,929,88.91
2024/05/25,m1,151,315,47.94
2024/05/25,m2,525,634,82.81
2024/05/25,m3,463,482,96.06
2024/05/25,m4,643,793,81.08
2024/05/25,m5,105,146,71.92
2024/05/25,m6,270,327,82.57
2024/05/26,m1,567,632,89.72
2024/05/26,m2,318,345,92.17
2024/05/26,m3,126,711,17.72
2024/05/26,m4,195,757,25.76
2024/05/26,m5,107,497,21.53
2024/05/26,m6,175,392,44.64
2024/05/27,m1,277,289,95.85
2024/05/27,m2,419,730,57.4
2024/05/27,m3,772,990,77.98
2024/05/27,m4,204,228,89.47
2024/05/27,m5,136,595,22.86
2024/05/27,m6,472,969,48.71
2024/05/28,m1,181,282,64.18
2024/05/28,m2,138,238,57.98
2024/05/28,m3,357,813,43.91
2024/05/28,m4,418,466,89.7
2024/05/28,m5,270,848,31.84
2024/05/28,m6,489,595,82.18
2024/05/29,m1,377,428,88.08
2024/05/29,m2,227,236,96.19
2024/05/29,m3,396,603,65.67
2024/05/29,m4,100,602,16.61
2024/05/29,m5,368,800,46.0
2024/05/29,m6,441,720,61.25
2024/05/30,m1,164,464,35.34
2024/05/30,m2,941,954,98.64
2024/05/30,m3,890,939,94.78
2024/05/30,m4,132,440,30.0
2024/05/30,m5,528,684,77.19
2024/05/30,m6,264,528,50.0
2024/05/31,m1,339,382,88.74
2024/05/31,m2,199,676,29.44
2024/05/31,m3,243,551,44.1
2024/05/31,m4,888,928,95.69
2024/05/31,m5,133,631,21.08
2024/05/31,m6,378,423,89.36
2024/06/01,m1,581,811,71.64
2024/06/01,m2,204,417,48.92
2024/06/01,m3,518,581,89.16
2024/06/01,m4,143,161,88.82
2024/06/01,m5,135,191,70.68
2024/06/01,m6,112,236,47.46
2024/06/02,m1,179,617,29.01
2024/06/02,m2,409,676,60.5
2024/06/02,m3,574,688,83.43
2024/06/02,m4,321,516,62.21
2024/06/02,m5,297,306,97.06
2024/06/02,m6,102,916,11.14
2024/06/03,m1,148,152,97.37
2024/06/03,m2,120,135,88.89
2024/06/03,m3,313,322,97.2
2024/06/03,m4,152,237,64.14
2024/06/03,m5,463,563,82.24
2024/06/03,m6,146,192,76.04
2024/06/04,m1,639,706,90.51
2024/06/04,m2,210,799,26.28
2024/06/04,m3,153,332,46.08
2024/06/04,m4,445,835,53.29
2024/06/04,m5,325,338,96.15
2024/06/04,m6,130,179,72.63
2024/06/05,m1,783,795,98.49
2024/06/05,m2,191,294,64.97
2024/06/05,m3,111,188,59.04
2024/06/05,m4,268,302,88.74
2024/06/05,m5,411,769,53.45
2024/06/05,m6,574,603,95.19
2024/06/06,m1,210,259,81.08
2024/06/06,m2,189,195,96.92
2024/06/06,m3,336,687,48.91
2024/06/06,m4,258,731,35.29
2024/06/06,m5,166,965,17.2
2024/06/06,m6,437,580,75.34
2024/06/07,m1,302,356,84.83
2024/06/07,m2,190,277,68.59
2024/06/07,m3,668,778,85.86
2024/06/07,m4,101,117,86.32
2024/06/07,m5,252,335,75.22
2024/06/07,m6,508,820,61.95
2024/06/08,m1,493,756,65.21
2024/06/08,m2,803,867,92.62
2024/06/08,m3,116,317,36.59
2024/06/08,m4,198,237,83.54
2024/06/08,m5,196,968,20.25
2024/06/08,m6,212,247,85.83
