date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/02/27,m4,361,805,44.84
2024/02/27,m5,588,673,87.37
2024/02/27,m6,120,273,43.96
2024/02/28,m1,527,747,70.55
2024/02/28,m2,631,715,88.25
2024/02/28,m3,375,875,42.86
2024/02/28,m4,282,696,40.52
2024/02/28,m5,372,744,50.0
2024/02/28,m6,165,292,56.51
2024/02/29,m1,233,338,68.93
2024/02/29,m2,211,565,37.35
2024/02/29,m3,895,971,92.17
2024/02/29,m4,580,787,73.7
2024/02/29,m5,500,532,93.98
2024/02/29,m6,602,648,92.9
2024/03/01,m1,146,312,46.79
2024/03/01,m2,827,839,98.57
2024/03/01,m3,495,997,49.65
2024/03/01,m4,509,525,96.95
2024/03/01,m5,396,419,94.51
2024/03/01,m6,380,667,56.97
2024/03/02,m1,111,986,11.26
2024/03/02,m2,679,824,82.4
2024/03/02,m3,247,773,31.95
2024/03/02,m4,969,999,97.0
2024/03/02,m5,416,424,98.11
2024/03/02,m6,152,356,42.7
2024/03/03,m1,122,272,44.85
2024/03/03,m2,270,624,43.27
2024/03/03,m3,572,798,71.68
2024/03/03,m4,647,692,93.5
2024/03/03,m5,540,615,87.8
2024/03/03,m6,256,370,69.19
2024/03/04,m1,239,296,80.74
2024/03/04,m2,101,104,97.12
2024/03/04,m3,141,558,25.27
2024/03/04,m4,510,871,58.55
2024/03/04,m5,749,981,76.35
2024/03/04,m6,118,150,78.67
2024/03/05,m1,656,744,88.17
2024/03/05,m2,122,195,62.56
2024/03/05,m3,505,909,55.56
2024/03/05,m4,173,295,58.64
2024/03/05,m5,454,618,73.46
2024/03/05,m6,236,858,27.51
2024/03/06,m1,472,643,73.41
2024/03/06,m2,141,422,33.41
2024/03/06,m3,735,847,86.78
2024/03/06,m4,520,626,83.07
2024/03/06,m5,479,842,56.89
2024/03/06,m6,330,538,61.34
2024/03/07,m1,287,291,98.63
2024/03/07,m2,616,888,69.37
2024/03/07,m3,320,432,74.07
2024/03/07,m4,116,130,89.23
2024/03/07,m5,101,184,54.89
2024/03/07,m6,548,566,96.82
2024/03/08,m1,121,158,76.58
2024/03/08,m2,584,909,64.25
2024/03/08,m3,229,853,26.85
2024/03/08,m4,241,247,97.57
2024/03/08,m5,377,761,49.54
2024/03/08,m6,478,808,59.16
2024/03/09,m1,131,179,73.18
2024/03/09,m2,767,830,92.41
2024/03/09,m3,292,936,31.2
2024/03/09,m4,239,580,41.21
2024/03/09,m5,273,382,71.47
2024/03/09,m6,687,854,80.44
2024/03/10,m1,109,173,63.01
2024/03/10,m2,354,639,55.4
2024/03/10,m3,516,701,73.61
2024/03/10,m4,580,619,93.7
2024/03/10,m5,161,486,33.13
2024/03/10,m6,579,643,90.05
2024/03/11,m1,272,283,96.11
2024/03/11,m2,285,343,83.09
2024/03/11,m3,380,698,54.44
2024/03/11,m4,751,823,91.25
2024/03/11,m5,626,667,93.85
2024/03/11,m6,289,430,67.21
2024/03/12,m1,288,433,66.51
2024/03/12,m2,603,645,93.49
2024/03/12,m3,130,132,98.48
2024/03/12,m4,192,675,28.44
2024/03/12,m5,652,731,89.19
2024/03/12,m6,403,719,56.05
2024/03/13,m1,543,744,72.98
2024/03/13,m2,300,444,67.57
2024/03/13,m3,106,106,100.0
2024/03/13,m4,620,810,76.54
2024/03/13,m5,119,478,24.9
2024/03/13,m6,544,823,66.1
2024/03/14,m1,718,989,72.6
2024/03/14,m2,254,699,36.34
2024/03/14,m3,103,782,13.17
2024/03/14,m4,296,340,87.06
2024/03/14,m5,455,760,59.87
2024/03/14,m6,618,626,98.72
2024/03/15,m1,383,395,96.96
2024/03/15,m2,209,305,68.52
2024/03/15,m3,103,112,91.96
2024/03/15,m4,804,849,94.7
2024/03/15,m5,161,731,22.02
2024/03/15,m6,192,715,26.85
2024/03/16,m1,464,478,97.07
2024/03/16,m2,538,587,91.65
2024/03/16,m3,105,967,10.86
2024/03/16,m4,113,116,97.41
2024/03/16,m5,114,119,95.8
2024/03/16,m6,185,430,43.02
2024/03/17,m1,207,304,68.09
2024/03/17,m2,889,898,99.0
2024/03/17,m3,839,896,93.64
2024/03/17,m4,217,224,96.88
2024/03/17,m5,658,793,82.98
2024/03/17,m6,150,604,24.83
2024/03/18,m1,146,168,86.9
2024/03/18,m2,726,842,86.22
2024/03/18,m3,138,199,69.35
2024/03/18,m4,226,287,78.75
2024/03/18,m5,255,982,25.97
2024/03/18,m6,614,923,66.52
2024/03/19,m1,113,116,97.41
2024/03/19,m2,626,804,77.86
2024/03/19,m3,104,113,92.04
2024/03/19,m4,468,565,82.83
2024/03/19,m5,190,601,31.61
2024/03/19,m6,138,161,85.71
2024/03/20,m1,361,973,37.1
2024/03/20,m2,588,666,88.29
2024/03/20,m3,240,485,49.48
2024/03/20,m4,272,856,31.78
2024/03/20,m5,216,368,58.7
2024/03/20,m6,551,992,55.54
2024/03/21,m1,126,247,51.01
2024/03/21,m2,162,913,17.74
2024/03/21,m3,256,840,30.48
2024/03/21,m4,186,589,31.58
2024/03/21,m5,389,616,63.15
2024/03/21,m6,606,695,87.19
2024/03/22,m1,306,871,35.13
2024/03/22,m2,155,908,17.07
2024/03/22,m3,160,180,88.89
2024/03/22,m4,102,248,41.13
2024/03/22,m5,144,164,87.8
2024/03/22,m6,265,667,39.73
2024/03/23,m1,514,724,70.99
2024/03/23,m2,614,632,97.15
2024/03/23,m3,151,155,97.42
2024/03/23,m4,263,594,44.28
2024/03/23,m5,734,784,93.62
2024/03/23,m6,404,687,58.81
2024/03/24,m1,275,316,87.03
2024/03/24,m2,203,506,40.12
2024/03/24,m3,176,252,69.84
2024/03/24,m4,173,689,25.11
2024/03/24,m5,134,137,97.81
2024/03/24,m6,511,604,84.6
2024/03/25,m1,124,613,20.23
2024/03/25,m2,183,248,73.79
2024/03/25,m3,188,554,33.94
2024/03/25,m4,127,245,51.84
2024/03/25,m5,116,134,86.57
2024/03/25,m6,282,416,67.79
2024/03/26,m1,727,858,84.73
2024/03/26,m2,275,429,64.1
2024/03/26,m3,247,357,69.19
2024/03/26,m4,259,315,82.22
2024/03/26,m5,516,750,68.8
2024/03/26,m6,524,603,86.9
2024/03/27,m1,107,354,30.23
2024/03/27,m2,153,178,85.96
2024/03/27,m3,365,747,48.86
2024/03/27,m4,202,203,99.51
2024/03/27,m5,267,446,59.87
2024/03/27,m6,501,660,75.91
2024/03/28,m1,236,397,59.45
2024/03/28,m2,102,224,45.54
2024/03/28,m3,236,257,91.83
2024/03/28,m4,158,318,49.69
2024/03/28,m5,127,595,21.34
2024/03/28,m6,511,907,56.34
2024/03/29,m1,493,497,99.2
2024/03/29,m2,185,199,92.96
2024/03/29,m3,548,975,56.21
2024/03/29,m4,440,788,55.84
2024/03/29,m5,126,670,18.81
2024/03/29,m6,108,147,73.47
2024/03/30,m1,291,346,84.1
2024/03/30,m2,518,843,61.45
2024/03/30,m3,228,277,82.31
2024/03/30,m4,307,408,75.25
2024/03/30,m5,163,581,28.06
2024/03/30,m6,215,440,48.86
2024/03/31,m1,205,245,83.67
2024/03/31,m2,121,121,100.0
2024/03/31,m3,133,303,43.89
2024/03/31,m4,538,838,64.2
2024/03/31,m5,107,580,18.45
2024/03/31,m6,433,723,59.89
2024/04/01,m1,228,324,70.37
2024/04/01,m2,354,627,56.46
2024/04/01,m3,500,706,70.82
2024/04/01,m4,569,758,75.07
2024/04/01,m5,259,378,68.52
2024/04/01,m6,144,204,70.59
2024/04/02,m1,581,706,82.29
2024/04/02,m2,249,434,57.37
2024/04/02,m3,412,600,68.67
2024/04/02,m4,262,623,42.05
2024/04/02,m5,117,338,34.62
2024/04/02,m6,199,209,95.22
2024/04/03,m1,704,980,71.84
2024/04/03,m2,281,563,49.91
2024/04/03,m3,144,221,65.16
2024/04/03,m4,840,878,95.67
2024/04/03,m5,110,111,99.1
2024/04/03,m6,151,663,22.78
2024/04/04,m1,198,397,49.87
2024/04/04,m2,483,507,95.27
2024/04/04,m3,623,730,85.34
2024/04/04,m4,198,223,88.79
2024/04/04,m5,240,317,75.71
2024/04/04,m6,380,526,72.24
2024/04/05,m1,206,263,78.33
2024/04/05,m2,667,684,97.51
2024/04/05,m3,107,109,98.17
2024/04/05,m4,149,345,43.19
2024/04/05,m5,378,971,38.93
2024/04/05,m6,158,182,86.81
2024/04/06,m1,731,785,93.12
2024/04/06,m2,295,549,53.73
2024/04/06,m3,282,541,52.13
2024/04/06,m4,120,150,80.0
2024/04/06,m5,126,963,13.08
2024/04/06,m6,217,424,51.18
2024/04/07,m1,235,910,25.82
2024/04/07,m2,457,761,60.05
2024/04/07,m3,123,335,36.72
2024/04/07,m4,182,397,45.84
2024/04/07,m5,497,824,60.32
2024/04/07,m6,531,588,90.31
2024/04/08,m1,286,927,30.85
2024/04/08,m2,382,957,39.92
2024/04/08,m3,113,113,100.0
2024/04/08,m4,804,922,87.2
2024/04/08,m5,121,121,100.0
2024/04/08,m6,274,459,59.69
2024/04/09,m1,103,589,17.49
2024/04/09,m2,112,165,67.88
2024/04/09,m3,202,456,44.3
2024/04/09,m4,161,189,85.19
2024/04/09,m5,138,393,35.11
2024/04/09,m6,377,387,97.42
2024/04/10,m1,235,393,59.8
2024/04/10,m2,194,538,36.06
2024/04/10,m3,159,587,27.09
2024/04/10,m4,235,351,66.95
2024/04/10,m5,117,145,80.69
2024/04/10,m6,136,326,41.72
2024/04/11,m1,305,328,92.99
2024/04/11,m2,124,164,75.61
2024/04/11,m3,575,630,91.27
2024/04/11,m4,260,933,27.87
2024/04/11,m5,422,559,75.49
2024/04/11,m6,449,787,57.05
2024/04/12,m1,339,375,90.4
2024/04/12,m2,839,981,85.52
2024/04/12,m3,298,454,65.64
2024/04/12,m4,167,184,90.76
2024/04/12,m5,305,863,35.34
2024/04/12,m6,141,879,16.04
2024/04/13,m1,205,322,63.66
2024/04/13,m2,162,195,83.08
2024/04/13,m3,170,635,26.77
2024/04/13,m4,625,957,65.31
2024/04/13,m5,209,275,76.0
2024/04/13,m6,327,605,54.05
2024/04/14,m1,279,566,49.29
2024/04/14,m2,682,837,81.48
2024/04/14,m3,552,742,74.39
2024/04/14,m4,129,709,18.19
2024/04/14,m5,184,720,25.56
2024/04/14,m6,221,500,44.2
2024/04/15,m1,186,384,48.44
2024/04/15,m2,120,472,25.42
2024/04/15,m3,823,981,83.89
2024/04/15,m4,523,663,78.88
2024/04/15,m5,610,738,82.66
2024/04/15,m6,229,440,52.05
2024/04/16,m1,414,441,93.88
2024/04/16,m2,639,772,82.77
2024/04/16,m3,476,708,67.23
2024/04/16,m4,646,818,78.97
2024/04/16,m5,282,314,89.81
2024/04/16,m6,108,320,33.75
2024/04/17,m1,386,532,72.56
2024/04/17,m2,135,331,40.79
2024/04/17,m3,232,293,79.18
2024/04/17,m4,120,474,25.32
2024/04/17,m5,322,483,66.67
2024/04/17,m6,451,527,85.58
2024/04/18,m1,281,871,32.26
2024/04/18,m2,385,582,66.15
2024/04/18,m3,150,373,40.21
2024/04/18,m4,100,158,63.29
2024/04/18,m5,154,824,18.69
2024/04/18,m6,154,804,19.15
2024/04/19,m1,404,450,89.78
2024/04/19,m2,249,411,60.58
2024/04/19,m3,134,167,80.24
2024/04/19,m4,152,484,31.4
2024/04/19,m5,126,393,32.06
2024/04/19,m6,129,142,90.85
2024/04/20,m1,576,966,59.63
2024/04/20,m2,611,937,65.21
2024/04/20,m3,129,957,13.48
2024/04/20,m4,534,903,59.14
2024/04/20,m5,450,840,53.57
2024/04/20,m6,102,135,75.56
2024/04/21,m1,225,250,90.0
2024/04/21,m2,217,331,65.56
2024/04/21,m3,684,800,85.5
2024/04/21,m4,251,300,83.67
2024/04/21,m5,329,330,99.7
2024/04/21,m6,560,986,56.8
2024/04/22,m1,137,167,82.04
2024/04/22,m2,311,348,89.37
2024/04/22,m3,163,861,18.93
2024/04/22,m4,446,456,97.81
2024/04/22,m5,466,576,80.9
2024/04/22,m6,222,262,84.73
2024/04/23,m1,608,835,72.81
2024/04/23,m2,108,122,88.52
2024/04/23,m3,240,284,84.51
2024/04/23,m4,210,352,59.66
2024/04/23,m5,538,731,73.6
2024/04/23,m6,320,387,82.69
2024/04/24,m1,615,640,96.09
2024/04/24,m2,132,311,42.44
2024/04/24,m3,168,226,74.34
2024/04/24,m4,113,347,32.56
2024/04/24,m5,624,926,67.39
2024/04/24,m6,296,414,71.5
2024/04/25,m1,476,701,67.9
2024/04/25,m2,371,945,39.26
2024/04/25,m3,119,138,86.23
2024/04/25,m4,628,912,68.86
2024/04/25,m5,158,242,65.29
2024/04/25,m6,316,737,42.88
2024/04/26,m1,135,611,22.09
2024/04/26,m2,205,593,34.57
2024/04/26,m3,583,602,96.84
2024/04/26,m4,241,265,90.94
2024/04/26,m5,226,692,32.66
2024/04/26,m6,139,346,40.17
2024/04/27,m1,244,253,96.44
2024/04/27,m2,171,276,61.96
2024/04/27,m3,467,507,92.11
2024/04/27,m4,239,247,96.76
2024/04/27,m5,410,986,41.58
2024/04/27,m6,430,805,53.42
2024/04/28,m1,325,707,45.97
2024/04/28,m2,145,224,64.73
2024/04/28,m3,296,638,46.39
2024/04/28,m4,270,295,91.53
2024/04/28,m5,636,983,64.7
2024/04/28,m6,603,856,70.44
2024/04/29,m1,316,552,57.25
2024/04/29,m2,424,438,96.8
2024/04/29,m3,433,437,99.08
2024/04/29,m4,717,855,83.86
2024/04/29,m5,131,194,67.53
2024/04/29,m6,103,105,98.1
2024/04/30,m1,248,792,31.31
2024/04/30,m2,160,879,18.2
2024/04/30,m3,135,339,39.82
2024/04/30,m4,397,703,56.47
2024/04/30,m5,409,860,47.56
2024/04/30,m6,189,761,24.84
2024/05/01,m1,200,202,99.01
2024/05/01,m2,877,998,87.88
2024/05/01,m3,111,228,48.68
2024/05/01,m4,363,602,60.3
2024/05/01,m5,515,605,85.12
2024/05/01,m6,318,727,43.74
2024/05/02,m1,225,478,47.07
2024/05/02,m2,371,626,59.27
2024/05/02,m3,366,396,92.42
2024/05/02,m4,100,107,93.46
2024/05/02,m5,125,195,64.1
2024/05/02,m6,118,230,51.3
2024/05/03,m1,280,939,29.82
2024/05/03,m2,365,644,56.68
2024/05/03,m3,286,739,38.7
2024/05/03,m4,135,307,43.97
2024/05/03,m5,254,859,29.57
2024/05/03,m6,507,840,60.36
2024/05/04,m1,170,776,21.91
2024/05/04,m2,320,346,92.49
2024/05/04,m3,163,807,20.2
2024/05/04,m4,105,115,91.3
2024/05/04,m5,766,783,97.83
2024/05/04,m6,632,741,85.29
2024/05/05,m1,159,166,95.78
2024/05/05,m2,214,555,38.56
2024/05/05,m3,205,239,85.77
2024/05/05,m4,249,358,69.55
2024/05/05,m5,326,352,92.61
2024/05/05,m6,668,853,78.31
2024/05/06,m1,202,257,78.6
2024/05/06,m2,308,437,70.48
2024/05/06,m3,230,328,70.12
2024/05/06,m4,559,924,60.5
2024/05/06,m5,451,511,88.26
2024/05/06,m6,119,303,39.27
2024/05/07,m1,161,189,85.19
2024/05/07,m2,164,300,54.67
2024/05/07,m3,234,346,67.63
2024/05/07,m4,341,680,50.15
2024/05/07,m5,120,348,34.48
2024/05/07,m6,306,746,41.02
2024/05/08,m1,357,588,60.71
2024/05/08,m2,101,107,94.39
2024/05/08,m3,380,388,97.94
2024/05/08,m4,267,503,53.08
2024/05/08,m5,238,244,97.54
2024/05/08,m6,705,738,95.53
2024/05/09,m1,169,377,44.83
2024/05/09,m2,651,926,70.3
2024/05/09,m3,168,181,92.82
2024/05/09,m4,722,854,84.54
2024/05/09,m5,266,318,83.65
2024/05/09,m6,393,452,86.95
2024/05/10,m1,172,186,92.47
2024/05/10,m2,472,473,99.79
2024/05/10,m3,557,597,93.3
2024/05/10,m4,256,583,43.91
2024/05/10,m5,373,484,77.07
2024/05/10,m6,259,283,91.52
2024/05/11,m1,686,697,98.42
2024/05/11,m2,441,461,95.66
2024/05/11,m3,352,398,88.44
2024/05/11,m4,218,724,30.11
2024/05/11,m5,423,658,64.29
2024/05/11,m6,210,431,48.72
2024/05/12,m1,286,332,86.14
2024/05/12,m2,130,353,36.83
2024/05/12,m3,359,510,70.39
2024/05/12,m4,108,587,18.4
2024/05/12,m5,153,838,18.26
2024/05/12,m6,353,994,35.51
2024/05/13,m1,234,351,66.67
2024/05/13,m2,219,270,81.11
2024/05/13,m3,198,663,29.86
2024/05/13,m4,158,885,17.85
2024/05/13,m5,288,677,42.54
2024/05/13,m6,153,529,28.92
2024/05/14,m1,112,155,72.26
2024/05/14,m2,157,260,60.38
2024/05/14,m3,361,507,71.2
2024/05/14,m4,190,226,84.07
2024/05/14,m5,101,104,97.12
2024/05/14,m6,184,955,19.27
2024/05/15,m1,106,800,13.25
2024/05/15,m2,161,244,65.98
2024/05/15,m3,123,251,49.0
2024/05/15,m4,309,663,46.61
2024/05/15,m5,519,607,85.5
2024/05/15,m6,183,316,57.91
2024/05/16,m1,280,495,56.57
2024/05/16,m2,185,311,59.49
2024/05/16,m3,155,454,34.14
2024/05/16,m4,308,549,56.1
2024/05/16,m5,159,640,24.84
2024/05/16,m6,237,256,92.58
2024/05/17,m1,211,754,27.98
2024/05/17,m2,536,797,67.25
2024/05/17,m3,219,271,80.81
2024/05/17,m4,590,840,70.24
2024/05/17,m5,521,989,52.68
2024/05/17,m6,113,116,97.41
2024/05/18,m1,128,182,70.33
2024/05/18,m2,106,200,53.0
2024/05/18,m3,271,416,65.14
2024/05/18,m4,104,460,22.61
2024/05/18,m5,253,389,65.04
2024/05/18,m6,115,305,37.7
2024/05/19,m1,614,767,80.05
2024/05/19,m2,712,858,82.98
2024/05/19,m3,234,544,43.01
2024/05/19,m4,268,303,88.45
2024/05/19,m5,744,829,89.75
2024/05/19,m6,183,771,23.74
2024/05/20,m1,387,477,81.13
2024/05/20,m2,263,767,34.29
2024/05/20,m3,707,936,75.53
2024/05/20,m4,201,517,38.88
2024/05/20,m5,411,980,41.94
2024/05/20,m6,407,748,54.41
2024/05/21,m1,329,421,78.15
2024/05/21,m2,636,954,66.67
2024/05/21,m3,144,867,16.61
2024/05/21,m4,164,592,27.7
2024/05/21,m5,606,607,99.84
2024/05/21,m6,440,825,53.33
2024/05/22,m1,333,636,52.36
2024/05/22,m2,733,836,87.68
2024/05/22,m3,480,779,61.62
2024/05/22,m4,341,687,49.64
2024/05/22,m5,110,702,15.67
2024/05/22,m6,111,149,74.5
2024/05/23,m1,234,463,50.54
2024/05/23,m2,225,944,23.83
2024/05/23,m3,177,298,59.4
2024/05/23,m4,428,844,50.71
2024/05/23,m5,143,183,78.14
2024/05/23,m6,171,254,67.32
2024/05/24,m1,368,919,40.04
2024/05/24,m2,482,803,60.02
2024/05/24,m3,573,880,65.11
2024/05/24,m4,391,619,63.17
2024/05/24,m5,125,131,95.42
2024/05/24,m6,654,899,72.75
2024/05/25,m1,233,337,69.14
2024/05/25,m2,154,402,38.31
2024/05/25,m3,232,918,25.27
2024/05/25,m4,441,583,75.64
2024/05/25,m5,124,134,92.54
2024/05/25,m6,375,684,54.82
2024/05/26,m1,253,369,68.56
2024/05/26,m2,195,899,21.69
2024/05/26,m3,179,415,43.13
2024/05/26,m4,438,446,98.21
2024/05/26,m5,676,870,77.7
2024/05/26,m6,162,200,81.0
2024/05/27,m1,122,895,13.63
2024/05/27,m2,500,665,75.19
2024/05/27,m3,162,457,35.45
2024/05/27,m4,421,905,46.52
2024/05/27,m5,348,935,37.22
2024/05/27,m6,151,857,17.62
2024/05/28,m1,195,581,33.56
2024/05/28,m2,258,535,48.22
2024/05/28,m3,171,813,21.03
2024/05/28,m4,225,449,50.11
2024/05/28,m5,718,858,83.68
2024/05/28,m6,228,610,37.38
2024/05/29,m1,214,321,66.67
2024/05/29,m2,314,369,85.09
2024/05/29,m3,240,851,28.2
2024/05/29,m4,405,647,62.6
2024/05/29,m5,335,378,88.62
2024/05/29,m6,325,492,66.06
2024/05/30,m1,640,961,66.6
2024/05/30,m2,628,704,89.2
2024/05/30,m3,133,314,42.36
2024/05/30,m4,168,363,46.28
2024/05/30,m5,105,117,89.74
2024/05/30,m6,369,565,65.31
2024/05/31,m1,496,826,60.05
2024/05/31,m2,400,610,65.57
2024/05/31,m3,277,645,42.95
2024/05/31,m4,316,383,82.51
2024/05/31,m5,145,564,25.71
2024/05/31,m6,157,558,28.14
2024/06/01,m1,105,159,66.04
2024/06/01,m2,391,519,75.34
2024/06/01,m3,685,807,84.88
2024/06/01,m4,247,426,57.98
2024/06/01,m5,420,882,47.62
2024/06/01,m6,151,808,18.69
2024/06/02,m1,115,158,72.78
2024/06/02,m2,736,811,90.75
2024/06/02,m3,289,864,33.45
2024/06/02,m4,127,140,90.71
2024/06/02,m5,200,229,87.34
2024/06/02,m6,311,752,41.36
2024/06/03,m1,119,513,23.2
2024/06/03,m2,118,418,28.23
2024/06/03,m3,253,556,45.5
2024/06/03,m4,307,475,64.63
2024/06/03,m5,174,279,62.37
2024/06/03,m6,191,349,54.73
2024/06/04,m1,272,506,53.75
2024/06/04,m2,545,957,56.95
2024/06/04,m3,269,281,95.73
2024/06/04,m4,115,229,50.22
2024/06/04,m5,219,224,97.77
2024/06/04,m6,841,933,90.14
2024/06/05,m1,542,562,96.44
2024/06/05,m2,103,116,88.79
2024/06/05,m3,107,176,60.8
2024/06/05,m4,174,190,91.58
2024/06/05,m5,256,428,59.81
2024/06/05,m6,482,519,92.87
2024/06/06,m1,249,456,54.61
2024/06/06,m2,204,243,83.95
2024/06/06,m3,216,260,83.08
2024/06/06,m4,172,253,67.98
2024/06/06,m5,193,278,69.42
2024/06/06,m6,548,786,69.72
2024/06/07,m1,819,839,97.62
2024/06/07,m2,100,350,28.57
2024/06/07,m3,109,226,48.23
2024/06/07,m4,176,190,92.63
2024/06/07,m5,646,832,77.64
2024/06/07,m6,421,763,55.18
2024/06/08,m1,712,825,86.3
2024/06/08,m2,320,750,42.67
2024/06/08,m3,560,566,98.94
2024/06/08,m4,162,292,55.48
2024/06/08,m5,311,606,51.32
2024/06/08,m6,112,252,44.44
