date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/03/04,m5,210,264,79.55
2024/03/04,m6,278,285,97.54
2024/03/05,m1,128,536,23.88
2024/03/05,m2,207,500,41.4
2024/03/05,m3,108,544,19.85
2024/03/05,m4,213,359,59.33
2024/03/05,m5,117,137,85.4
2024/03/05,m6,512,921,55.59
2024/03/06,m1,240,849,28.27
2024/03/06,m2,157,233,67.38
2024/03/06,m3,708,905,78.23
2024/03/06,m4,203,437,46.45
2024/03/06,m5,130,247,52.63
2024/03/06,m6,313,409,76.53
2024/03/07,m1,149,261,57.09
2024/03/07,m2,118,396,29.8
2024/03/07,m3,156,260,60.0
2024/03/07,m4,407,607,67.05
2024/03/07,m5,175,465,37.63
2024/03/07,m6,370,443,83.52
2024/03/08,m1,110,114,96.49
2024/03/08,m2,462,619,74.64
2024/03/08,m3,146,204,71.57
2024/03/08,m4,102,242,42.15
2024/03/08,m5,470,853,55.1
2024/03/08,m6,706,880,80.23
2024/03/09,m1,521,789,66.03
2024/03/09,m2,377,613,61.5
2024/03/09,m3,199,208,95.67
2024/03/09,m4,291,721,40.36
2024/03/09,m5,188,459,40.96
2024/03/09,m6,109,135,80.74
2024/03/10,m1,184,509,36.15
2024/03/10,m2,200,513,38.99
2024/03/10,m3,172,173,99.42
2024/03/10,m4,226,300,75.33
2024/03/10,m5,858,859,99.88
2024/03/10,m6,323,408,79.17
2024/03/11,m1,156,338,46.15
2024/03/11,m2,232,901,25.75
2024/03/11,m3,194,224,86.61
2024/03/11,m4,212,941,22.53
2024/03/11,m5,825,956,86.3
2024/03/11,m6,190,519,36.61
2024/03/12,m1,150,249,60.24
2024/03/12,m2,108,205,52.68
2024/03/12,m3,888,943,94.17
2024/03/12,m4,107,210,50.95
2024/03/12,m5,107,136,78.68
2024/03/12,m6,498,784,63.52
2024/03/13,m1,776,807,96.16
2024/03/13,m2,372,472,78.81
2024/03/13,m3,250,311,80.39
2024/03/13,m4,335,346,96.82
2024/03/13,m5,147,153,96.08
2024/03/13,m6,236,898,26.28
2024/03/14,m1,782,808,96.78
2024/03/14,m2,767,830,92.41
2024/03/14,m3,573,948,60.44
2024/03/14,m4,402,404,99.5
2024/03/14,m5,170,697,24.39
2024/03/14,m6,247,941,26.25
2024/03/15,m1,466,570,81.75
2024/03/15,m2,198,228,86.84
2024/03/15,m3,234,593,39.46
2024/03/15,m4,243,953,25.5
2024/03/15,m5,351,667,52.62
2024/03/15,m6,104,135,77.04
2024/03/16,m1,329,455,72.31
2024/03/16,m2,555,735,75.51
2024/03/16,m3,113,211,53.55
2024/03/16,m4,238,322,73.91
2024/03/16,m5,212,774,27.39
2024/03/16,m6,396,707,56.01
2024/03/17,m1,352,637,55.26
2024/03/17,m2,587,783,74.97
2024/03/17,m3,161,474,33.97
2024/03/17,m4,138,144,95.83
2024/03/17,m5,541,625,86.56
2024/03/17,m6,264,376,70.21
2024/03/18,m1,248,337,73.59
2024/03/18,m2,369,792,46.59
2024/03/18,m3,525,617,85.09
2024/03/18,m4,609,716,85.06
2024/03/18,m5,275,526,52.28
2024/03/18,m6,728,913,79.74
2024/03/19,m1,117,379,30.87
2024/03/19,m2,207,278,74.46
2024/03/19,m3,222,324,68.52
2024/03/19,m4,417,514,81.13
2024/03/19,m5,262,886,29.57
2024/03/19,m6,664,751,88.42
2024/03/20,m1,304,364,83.52
2024/03/20,m2,454,770,58.96
2024/03/20,m3,230,785,29.3
2024/03/20,m4,132,169,78.11
2024/03/20,m5,139,248,56.05
2024/03/20,m6,138,463,29.81
2024/03/21,m1,299,447,66.89
2024/03/21,m2,175,229,76.42
2024/03/21,m3,207,371,55.8
2024/03/21,m4,162,312,51.92
2024/03/21,m5,153,364,42.03
2024/03/21,m6,826,834,99.04
2024/03/22,m1,248,465,53.33
2024/03/22,m2,195,349,55.87
2024/03/22,m3,108,366,29.51
2024/03/22,m4,171,219,78.08
2024/03/22,m5,369,558,66.13
2024/03/22,m6,642,668,96.11
2024/03/23,m1,104,106,98.11
2024/03/23,m2,114,134,85.07
2024/03/23,m3,107,256,41.8
2024/03/23,m4,228,775,29.42
2024/03/23,m5,313,599,52.25
2024/03/23,m6,155,711,21.8
2024/03/24,m1,223,437,51.03
2024/03/24,m2,399,619,64.46
2024/03/24,m3,422,448,94.2
2024/03/24,m4,208,711,29.25
2024/03/24,m5,198,232,85.34
2024/03/24,m6,118,983,12.0
2024/03/25,m1,290,645,44.96
2024/03/25,m2,520,640,81.25
2024/03/25,m3,343,536,63.99
2024/03/25,m4,256,439,58.31
2024/03/25,m5,173,367,47.14
2024/03/25,m6,142,203,69.95
2024/03/26,m1,431,879,49.03
2024/03/26,m2,735,987,74.47
2024/03/26,m3,148,234,63.25
2024/03/26,m4,218,248,87.9
2024/03/26,m5,144,657,21.92
2024/03/26,m6,271,403,67.25
2024/03/27,m1,392,397,98.74
2024/03/27,m2,172,419,41.05
2024/03/27,m3,197,320,61.56
2024/03/27,m4,276,902,30.6
2024/03/27,m5,692,758,91.29
2024/03/27,m6,258,362,71.27
2024/03/28,m1,385,415,92.77
2024/03/28,m2,142,401,35.41
2024/03/28,m3,124,877,14.14
2024/03/28,m4,358,562,63.7
2024/03/28,m5,108,369,29.27
2024/03/28,m6,468,753,62.15
2024/03/29,m1,421,604,69.7
2024/03/29,m2,394,653,60.34
2024/03/29,m3,280,710,39.44
2024/03/29,m4,840,931,90.23
2024/03/29,m5,285,325,87.69
2024/03/29,m6,266,630,42.22
2024/03/30,m1,339,395,85.82
2024/03/30,m2,110,113,97.35
2024/03/30,m3,325,374,86.9
2024/03/30,m4,236,495,47.68
2024/03/30,m5,506,646,78.33
2024/03/30,m6,507,621,81.64
2024/03/31,m1,556,681,81.64
2024/03/31,m2,104,189,55.03
2024/03/31,m3,257,834,30.82
2024/03/31,m4,186,609,30.54
2024/03/31,m5,140,250,56.0
2024/03/31,m6,574,589,97.45
2024/04/01,m1,122,675,18.07
2024/04/01,m2,296,414,71.5
2024/04/01,m3,447,564,79.26
2024/04/01,m4,501,956,52.41
2024/04/01,m5,648,913,70.97
2024/04/01,m6,524,915,57.27
2024/04/02,m1,792,793,99.87
2024/04/02,m2,145,266,54.51
2024/04/02,m3,190,219,86.76
2024/04/02,m4,204,539,37.85
2024/04/02,m5,626,859,72.88
2024/04/02,m6,896,970,92.37
2024/04/03,m1,164,291,56.36
2024/04/03,m2,391,404,96.78
2024/04/03,m3,196,686,28.57
2024/04/03,m4,147,329,44.68
2024/04/03,m5,101,110,91.82
2024/04/03,m6,307,855,35.91
2024/04/04,m1,653,756,86.38
2024/04/04,m2,223,699,31.9
2024/04/04,m3,168,338,49.7
2024/04/04,m4,148,206,71.84
2024/04/04,m5,412,502,82.07
2024/04/04,m6,287,345,83.19
2024/04/05,m1,135,278,48.56
2024/04/05,m2,434,786,55.22
2024/04/05,m3,332,595,55.8
2024/04/05,m4,355,785,45.22
2024/04/05,m5,220,357,61.62
2024/04/05,m6,248,897,27.65
2024/04/06,m1,397,484,82.02
2024/04/06,m2,119,196,60.71
2024/04/06,m3,618,983,62.87
2024/04/06,m4,215,342,62.87
2024/04/06,m5,216,313,69.01
2024/04/06,m6,361,510,70.78
2024/04/07,m1,234,332,70.48
2024/04/07,m2,111,127,87.4
2024/04/07,m3,431,955,45.13
2024/04/07,m4,531,695,76.4
2024/04/07,m5,292,465,62.8
2024/04/07,m6,211,389,54.24
2024/04/08,m1,140,163,85.89
2024/04/08,m2,133,151,88.08
2024/04/08,m3,645,728,88.6
2024/04/08,m4,110,114,96.49
2024/04/08,m5,560,878,63.78
2024/04/08,m6,222,346,64.16
2024/04/09,m1,174,399,43.61
2024/04/09,m2,651,823,79.1
2024/04/09,m3,791,979,80.8
2024/04/09,m4,139,466,29.83
2024/04/09,m5,255,489,52.15
2024/04/09,m6,132,505,26.14
2024/04/10,m1,319,454,70.26
2024/04/10,m2,839,919,91.29
2024/04/10,m3,608,615,98.86
2024/04/10,m4,109,121,90.08
2024/04/10,m5,577,580,99.48
2024/04/10,m6,155,604,25.66
2024/04/11,m1,372,710,52.39
2024/04/11,m2,213,254,83.86
2024/04/11,m3,251,967,25.96
2024/04/11,m4,288,345,83.48
2024/04/11,m5,705,821,85.87
2024/04/11,m6,447,723,61.83
2024/04/12,m1,172,365,47.12
2024/04/12,m2,138,666,20.72
2024/04/12,m3,365,772,47.28
2024/04/12,m4,277,421,65.8
2024/04/12,m5,146,181,80.66
2024/04/12,m6,301,302,99.67
2024/04/13,m1,223,396,56.31
2024/04/13,m2,365,467,78.16
2024/04/13,m3,329,419,78.52
2024/04/13,m4,204,258,79.07
2024/04/13,m5,608,860,70.7
2024/04/13,m6,377,489,77.1
2024/04/14,m1,302,419,72.08
2024/04/14,m2,119,565,21.06
2024/04/14,m3,202,479,42.17
2024/04/14,m4,601,962,62.47
2024/04/14,m5,177,717,24.69
2024/04/14,m6,320,447,71.59
2024/04/15,m1,383,474,80.8
2024/04/15,m2,246,396,62.12
2024/04/15,m3,128,144,88.89
2024/04/15,m4,233,427,54.57
2024/04/15,m5,380,402,94.53
2024/04/15,m6,196,377,51.99
2024/04/16,m1,702,733,95.77
2024/04/16,m2,374,626,59.74
2024/04/16,m3,177,457,38.73
2024/04/16,m4,921,973,94.66
2024/04/16,m5,105,131,80.15
2024/04/16,m6,328,763,42.99
2024/04/17,m1,616,661,93.19
2024/04/17,m2,230,419,54.89
2024/04/17,m3,166,198,83.84
2024/04/17,m4,554,887,62.46
2024/04/17,m5,172,784,21.94
2024/04/17,m6,209,634,32.97
2024/04/18,m1,100,142,70.42
2024/04/18,m2,102,102,100.0
2024/04/18,m3,402,499,80.56
2024/04/18,m4,953,990,96.26
2024/04/18,m5,193,715,26.99
2024/04/18,m6,137,714,19.19
2024/04/19,m1,361,475,76.0
2024/04/19,m2,352,540,65.19
2024/04/19,m3,400,706,56.66
2024/04/19,m4,742,926,80.13
2024/04/19,m5,272,431,63.11
2024/04/19,m6,485,489,99.18
2024/04/20,m1,236,294,80.27
2024/04/20,m2,124,153,81.05
2024/04/20,m3,183,187,97.86
2024/04/20,m4,194,361,53.74
2024/04/20,m5,197,333,59.16
2024/04/20,m6,231,245,94.29
2024/04/21,m1,344,449,76.61
2024/04/21,m2,625,965,64.77
2024/04/21,m3,588,866,67.9
2024/04/21,m4,284,524,54.2
2024/04/21,m5,114,155,73.55
2024/04/21,m6,170,934,18.2
2024/04/22,m1,192,375,51.2
2024/04/22,m2,144,144,100.0
2024/04/22,m3,323,620,52.1
2024/04/22,m4,140,315,44.44
2024/04/22,m5,355,413,85.96
2024/04/22,m6,100,166,60.24
2024/04/23,m1,517,827,62.52
2024/04/23,m2,388,782,49.62
2024/04/23,m3,274,705,38.87
2024/04/23,m4,224,630,35.56
2024/04/23,m5,186,759,24.51
2024/04/23,m6,445,597,74.54
2024/04/24,m1,172,236,72.88
2024/04/24,m2,449,877,51.2
2024/04/24,m3,313,388,80.67
2024/04/24,m4,195,249,78.31
2024/04/24,m5,363,454,79.96
2024/04/24,m6,114,181,62.98
2024/04/25,m1,209,613,34.09
2024/04/25,m2,134,622,21.54
2024/04/25,m3,199,335,59.4
2024/04/25,m4,112,131,85.5
2024/04/25,m5,370,552,67.03
2024/04/25,m6,568,806,70.47
2024/04/26,m1,316,413,76.51
2024/04/26,m2,281,745,37.72
2024/04/26,m3,549,663,82.81
2024/04/26,m4,121,180,67.22
2024/04/26,m5,236,724,32.6
2024/04/26,m6,286,326,87.73
2024/04/27,m1,733,938,78.14
2024/04/27,m2,416,493,84.38
2024/04/27,m3,146,555,26.31
2024/04/27,m4,141,148,95.27
2024/04/27,m5,105,107,98.13
2024/04/27,m6,223,991,22.5
2024/04/28,m1,336,419,80.19
2024/04/28,m2,126,168,75.0
2024/04/28,m3,151,221,68.33
2024/04/28,m4,162,821,19.73
2024/04/28,m5,377,754,50.0
2024/04/28,m6,567,640,88.59
2024/04/29,m1,543,717,75.73
2024/04/29,m2,447,751,59.52
2024/04/29,m3,157,306,51.31
2024/04/29,m4,307,537,57.17
2024/04/29,m5,684,961,71.18
2024/04/29,m6,443,935,47.38
2024/04/30,m1,307,976,31.45
2024/04/30,m2,577,638,90.44
2024/04/30,m3,471,813,57.93
2024/04/30,m4,118,368,32.07
2024/04/30,m5,873,896,97.43
2024/04/30,m6,394,808,48.76
2024/05/01,m1,661,837,78.97
2024/05/01,m2,110,458,24.02
2024/05/01,m3,754,863,87.37
2024/05/01,m4,451,511,88.26
2024/05/01,m5,207,610,33.93
2024/05/01,m6,296,412,71.84
2024/05/02,m1,439,767,57.24
2024/05/02,m2,224,597,37.52
2024/05/02,m3,110,326,33.74
2024/05/02,m4,152,618,24.6
2024/05/02,m5,273,651,41.94
2024/05/02,m6,364,400,91.0
2024/05/03,m1,110,586,18.77
2024/05/03,m2,128,552,23.19
2024/05/03,m3,729,848,85.97
2024/05/03,m4,475,740,64.19
2024/05/03,m5,527,697,75.61
2024/05/03,m6,109,230,47.39
2024/05/04,m1,419,542,77.31
2024/05/04,m2,438,579,75.65
2024/05/04,m3,279,285,97.89
2024/05/04,m4,437,862,50.7
2024/05/04,m5,126,162,77.78
2024/05/04,m6,243,346,70.23
2024/05/05,m1,214,617,34.68
2024/05/05,m2,764,785,97.32
2024/05/05,m3,235,750,31.33
2024/05/05,m4,137,399,34.34
2024/05/05,m5,294,348,84.48
2024/05/05,m6,206,620,33.23
2024/05/06,m1,232,267,86.89
2024/05/06,m2,221,927,23.84
2024/05/06,m3,430,505,85.15
2024/05/06,m4,155,581,26.68
2024/05/06,m5,402,581,69.19
2024/05/06,m6,185,225,82.22
2024/05/07,m1,387,454,85.24
2024/05/07,m2,301,467,64.45
2024/05/07,m3,439,491,89.41
2024/05/07,m4,297,426,69.72
2024/05/07,m5,926,928,99.78
2024/05/07,m6,236,478,49.37
2024/05/08,m1,131,347,37.75
2024/05/08,m2,112,291,38.49
2024/05/08,m3,387,663,58.37
2024/05/08,m4,515,767,67.14
2024/05/08,m5,229,318,72.01
2024/05/08,m6,218,218,100.0
2024/05/09,m1,529,643,82.27
2024/05/09,m2,149,366,40.71
2024/05/09,m3,203,481,42.2
2024/05/09,m4,859,975,88.1
2024/05/09,m5,109,191,57.07
2024/05/09,m6,709,826,85.84
2024/05/10,m1,321,822,39.05
2024/05/10,m2,264,817,32.31
2024/05/10,m3,183,989,18.5
2024/05/10,m4,134,448,29.91
2024/05/10,m5,552,844,65.4
2024/05/10,m6,119,179,66.48
2024/05/11,m1,168,473,35.52
2024/05/11,m2,250,295,84.75
2024/05/11,m3,212,395,53.67
2024/05/11,m4,149,727,20.5
2024/05/11,m5,125,187,66.84
2024/05/11,m6,330,539,61.22
2024/05/12,m1,213,819,26.01
2024/05/12,m2,561,814,68.92
2024/05/12,m3,631,742,85.04
2024/05/12,m4,187,286,65.38
2024/05/12,m5,668,830,80.48
2024/05/12,m6,459,644,71.27
2024/05/13,m1,161,604,26.66
2024/05/13,m2,525,655,80.15
2024/05/13,m3,265,592,44.76
2024/05/13,m4,592,969,61.09
2024/05/13,m5,189,524,36.07
2024/05/13,m6,198,518,38.22
2024/05/14,m1,428,703,60.88
2024/05/14,m2,109,744,14.65
2024/05/14,m3,416,499,83.37
2024/05/14,m4,107,247,43.32
2024/05/14,m5,131,488,26.84
2024/05/14,m6,434,496,87.5
2024/05/15,m1,886,925,95.78
2024/05/15,m2,234,392,59.69
2024/05/15,m3,313,923,33.91
2024/05/15,m4,269,347,77.52
2024/05/15,m5,121,150,80.67
2024/05/15,m6,818,901,90.79
2024/05/16,m1,373,647,57.65
2024/05/16,m2,706,851,82.96
2024/05/16,m3,265,818,32.4
2024/05/16,m4,103,163,63.19
2024/05/16,m5,556,882,63.04
2024/05/16,m6,172,213,80.75
2024/05/17,m1,372,471,78.98
2024/05/17,m2,208,791,26.3
2024/05/17,m3,198,286,69.23
2024/05/17,m4,221,254,87.01
2024/05/17,m5,192,619,31.02
2024/05/17,m6,589,801,73.53
2024/05/18,m1,119,124,95.97
2024/05/18,m2,486,678,71.68
2024/05/18,m3,192,538,35.69
2024/05/18,m4,164,774,21.19
2024/05/18,m5,421,566,74.38
2024/05/18,m6,115,831,13.84
2024/05/19,m1,101,573,17.63
2024/05/19,m2,393,828,47.46
2024/05/19,m3,343,538,63.75
2024/05/19,m4,547,611,89.53
2024/05/19,m5,118,261,45.21
2024/05/19,m6,645,645,100.0
2024/05/20,m1,182,854,21.31
2024/05/20,m2,570,910,62.64
2024/05/20,m3,298,309,96.44
2024/05/20,m4,356,446,79.82
2024/05/20,m5,116,728,15.93
2024/05/20,m6,367,369,99.46
2024/05/21,m1,311,880,35.34
2024/05/21,m2,102,129,79.07
2024/05/21,m3,239,266,89.85
2024/05/21,m4,186,298,62.42
2024/05/21,m5,165,190,86.84
2024/05/21,m6,379,583,65.01
2024/05/22,m1,131,844,15.52
2024/05/22,m2,287,489,58.69
2024/05/22,m3,253,361,70.08
2024/05/22,m4,455,483,94.2
2024/05/22,m5,100,101,99.01
2024/05/22,m6,208,543,38.31
2024/05/23,m1,723,743,97.31
2024/05/23,m2,101,104,97.12
2024/05/23,m3,315,561,56.15
2024/05/23,m4,172,632,27.22
2024/05/23,m5,463,780,59.36
2024/05/23,m6,111,257,43.19
2024/05/24,m1,278,406,68.47
2024/05/24,m2,113,122,92.62
2024/05/24,m3,187,655,28.55
2024/05/24,m4,199,371,53.64
2024/05/24,m5,103,103,100.0
2024/05/24,m6,207,438,47.26
2024/05/25,m1,111,821,13.52
2024/05/25,m2,236,236,100.0
2024/05/25,m3,166,339,48.97
2024/05/25,m4,198,278,71.22
2024/05/25,m5,843,851,99.06
2024/05/25,m6,134,233,57.51
2024/05/26,m1,339,442,76.7
2024/05/26,m2,102,111,91.89
2024/05/26,m3,244,564,43.26
2024/05/26,m4,126,128,98.44
2024/05/26,m5,648,951,68.14
2024/05/26,m6,267,604,44.21
2024/05/27,m1,291,875,33.26
2024/05/27,m2,108,356,30.34
2024/05/27,m3,152,997,15.25
2024/05/27,m4,195,317,61.51
2024/05/27,m5,376,715,52.59
2024/05/27,m6,169,594,28.45
2024/05/28,m1,173,193,89.64
2024/05/28,m2,164,170,96.47
2024/05/28,m3,150,383,39.16
2024/05/28,m4,152,207,73.43
2024/05/28,m5,104,171,60.82
2024/05/28,m6,226,228,99.12
2024/05/29,m1,458,565,81.06
2024/05/29,m2,551,636,86.64
2024/05/29,m3,789,863,91.43
2024/05/29,m4,117,132,88.64
2024/05/29,m5,104,130,80.0
2024/05/29,m6,204,344,59.3
2024/05/30,m1,228,400,57.0
2024/05/30,m2,173,451,38.36
2024/05/30,m3,342,947,36.11
2024/05/30,m4,326,542,60.15
2024/05/30,m5,372,621,59.9
2024/05/30,m6,608,939,64.75
2024/05/31,m1,231,364,63.46
2024/05/31,m2,480,515,93.2
2024/05/31,m3,111,176,63.07
2024/05/31,m4,592,983,60.22
2024/05/31,m5,333,393,84.73
2024/05/31,m6,158,284,55.63
2024/06/01,m1,172,904,19.03
2024/06/01,m2,355,522,68.01
2024/06/01,m3,537,961,55.88
2024/06/01,m4,198,198,100.0
2024/06/01,m5,228,719,31.71
2024/06/01,m6,207,450,46.0
2024/06/02,m1,272,874,31.12
2024/06/02,m2,311,335,92.84
2024/06/02,m3,570,631,90.33
2024/06/02,m4,463,477,97.06
2024/06/02,m5,183,213,85.92
2024/06/02,m6,364,640,56.88
2024/06/03,m1,134,395,33.92
2024/06/03,m2,130,673,19.32
2024/06/03,m3,163,289,56.4
2024/06/03,m4,235,618,38.03
2024/06/03,m5,330,460,71.74
2024/06/03,m6,187,194,96.39
2024/06/04,m1,528,605,87.27
2024/06/04,m2,287,771,37.22
2024/06/04,m3,189,974,19.4
2024/06/04,m4,100,101,99.01
2024/06/04,m5,148,719,20.58
2024/06/04,m6,733,762,96.19
2024/06/05,m1,180,300,60.0
2024/06/05,m2,449,510,88.04
2024/06/05,m3,496,531,93.41
2024/06/05,m4,146,148,98.65
2024/06/05,m5,404,607,66.56
2024/06/05,m6,342,603,56.72
2024/06/06,m1,133,361,36.84
2024/06/06,m2,701,740,94.73
2024/06/06,m3,664,701,94.72
2024/06/06,m4,195,376,51.86
2024/06/06,m5,140,237,59.07
2024/06/06,m6,113,125,90.4
2024/06/07,m1,515,575,89.57
2024/06/07,m2,612,752,81.38
2024/06/07,m3,252,505,49.9
2024/06/07,m4,341,409,83.37
2024/06/07,m5,302,544,55.51
2024/06/07,m6,311,314,99.04
2024/06/08,m1,326,515,63.3
2024/06/08,m2,210,286,73.43
2024/06/08,m3,314,377,83.29
2024/06/08,m4,172,571,30.12
2024/06/08,m5,292,446,65.47
2024/06/08,m6,510,789,64.64
