date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/03/04,m1,742,954,77.78
2024/03/04,m2,133,291,45.7
2024/03/04,m3,174,197,88.32
2024/03/04,m4,209,824,25.36
2024/03/04,m5,421,465,90.54
2024/03/04,m6,724,777,93.18
2024/03/05,m1,169,431,39.21
2024/03/05,m2,359,734,48.91
2024/03/05,m3,522,781,66.84
2024/03/05,m4,255,473,53.91
2024/03/05,m5,356,621,57.33
2024/03/05,m6,231,555,41.62
2024/03/06,m1,505,998,50.6
2024/03/06,m2,114,121,94.21
2024/03/06,m3,355,676,52.51
2024/03/06,m4,253,309,81.88
2024/03/06,m5,514,521,98.66
2024/03/06,m6,122,905,13.48
2024/03/07,m1,470,902,52.11
2024/03/07,m2,118,202,58.42
2024/03/07,m3,128,141,90.78
2024/03/07,m4,121,506,23.91
2024/03/07,m5,200,219,91.32
2024/03/07,m6,136,392,34.69
2024/03/08,m1,603,683,88.29
2024/03/08,m2,232,269,86.25
2024/03/08,m3,175,791,22.12
2024/03/08,m4,113,145,77.93
2024/03/08,m5,680,908,74.89
2024/03/08,m6,234,809,28.92
2024/03/09,m1,278,637,43.64
2024/03/09,m2,210,210,100.0
2024/03/09,m3,299,426,70.19
2024/03/09,m4,152,887,17.14
2024/03/09,m5,582,982,59.27
2024/03/09,m6,496,631,78.61
2024/03/10,m1,376,751,50.07
2024/03/10,m2,428,461,92.84
2024/03/10,m3,577,901,64.04
2024/03/10,m4,276,597,46.23
2024/03/10,m5,124,629,19.71
2024/03/10,m6,497,935,53.16
2024/03/11,m1,111,113,98.23
2024/03/11,m2,271,477,56.81
2024/03/11,m3,139,643,21.62
2024/03/11,m4,236,321,73.52
2024/03/11,m5,915,957,95.61
2024/03/11,m6,285,308,92.53
2024/03/12,m1,132,145,91.03
2024/03/12,m2,179,252,71.03
2024/03/12,m3,614,702,87.46
2024/03/12,m4,138,149,92.62
2024/03/12,m5,142,569,24.96
2024/03/12,m6,144,366,39.34
2024/03/13,m1,461,485,95.05
2024/03/13,m2,304,697,43.62
2024/03/13,m3,465,680,68.38
2024/03/13,m4,128,751,17.04
2024/03/13,m5,470,556,84.53
2024/03/13,m6,829,886,93.57
2024/03/14,m1,143,162,88.27
2024/03/14,m2,160,168,95.24
2024/03/14,m3,355,452,78.54
2024/03/14,m4,259,489,52.97
2024/03/14,m5,280,346,80.92
2024/03/14,m6,504,627,80.38
2024/03/15,m1,141,829,17.01
2024/03/15,m2,162,431,37.59
2024/03/15,m3,241,663,36.35
2024/03/15,m4,206,269,76.58
2024/03/15,m5,103,864,11.92
2024/03/15,m6,109,632,17.25
2024/03/16,m1,701,820,85.49
2024/03/16,m2,302,457,66.08
2024/03/16,m3,307,610,50.33
2024/03/16,m4,114,197,57.87
2024/03/16,m5,535,581,92.08
2024/03/16,m6,176,749,23.5
2024/03/17,m1,127,151,84.11
2024/03/17,m2,385,592,65.03
2024/03/17,m3,292,389,75.06
2024/03/17,m4,327,441,74.15
2024/03/17,m5,804,807,99.63
2024/03/17,m6,473,736,64.27
2024/03/18,m1,152,353,43.06
2024/03/18,m2,156,680,22.94
2024/03/18,m3,165,189,87.3
2024/03/18,m4,657,799,82.23
2024/03/18,m5,739,804,91.92
2024/03/18,m6,473,552,85.69
2024/03/19,m1,961,986,97.46
2024/03/19,m2,397,416,95.43
2024/03/19,m3,111,560,19.82
2024/03/19,m4,112,715,15.66
2024/03/19,m5,178,805,22.11
2024/03/19,m6,168,993,16.92
2024/03/20,m1,403,784,51.4
2024/03/20,m2,182,362,50.28
2024/03/20,m3,102,107,95.33
2024/03/20,m4,121,260,46.54
2024/03/20,m5,118,168,70.24
2024/03/20,m6,130,487,26.69
2024/03/21,m1,405,650,62.31
2024/03/21,m2,409,894,45.75
2024/03/21,m3,196,424,46.23
2024/03/21,m4,352,480,73.33
2024/03/21,m5,368,604,60.93
2024/03/21,m6,132,460,28.7
2024/03/22,m1,123,371,33.15
2024/03/22,m2,252,409,61.61
2024/03/22,m3,276,454,60.79
2024/03/22,m4,135,182,74.18
2024/03/22,m5,157,202,77.72
2024/03/22,m6,303,584,51.88
2024/03/23,m1,209,668,31.29
2024/03/23,m2,101,101,100.0
2024/03/23,m3,365,985,37.06
2024/03/23,m4,288,426,67.61
2024/03/23,m5,129,194,66.49
2024/03/23,m6,124,493,25.15
2024/03/24,m1,400,808,49.5
2024/03/24,m2,465,945,49.21
2024/03/24,m3,522,782,66.75
2024/03/24,m4,113,145,77.93
2024/03/24,m5,339,935,36.26
2024/03/24,m6,109,121,90.08
2024/03/25,m1,297,712,41.71
2024/03/25,m2,588,702,83.76
2024/03/25,m3,164,242,67.77
2024/03/25,m4,683,746,91.55
2024/03/25,m5,467,918,50.87
2024/03/25,m6,136,275,49.45
2024/03/26,m1,510,562,90.75
2024/03/26,m2,120,474,25.32
2024/03/26,m3,394,480,82.08
2024/03/26,m4,111,242,45.87
2024/03/26,m5,512,730,70.14
2024/03/26,m6,170,200,85.0
2024/03/27,m1,620,646,95.98
2024/03/27,m2,173,455,38.02
2024/03/27,m3,690,898,76.84
2024/03/27,m4,470,519,90.56
2024/03/27,m5,209,607,34.43
2024/03/27,m6,304,489,62.17
2024/03/28,m1,128,575,22.26
2024/03/28,m2,231,357,64.71
2024/03/28,m3,629,953,66.0
2024/03/28,m4,118,149,79.19
2024/03/28,m5,286,753,37.98
2024/03/28,m6,389,884,44.0
2024/03/29,m1,535,842,63.54
2024/03/29,m2,173,853,20.28
2024/03/29,m3,182,535,34.02
2024/03/29,m4,200,231,86.58
2024/03/29,m5,511,863,59.21
2024/03/29,m6,454,486,93.42
2024/03/30,m1,504,887,56.82
2024/03/30,m2,102,108,94.44
2024/03/30,m3,102,364,28.02
2024/03/30,m4,510,668,76.35
2024/03/30,m5,112,151,74.17
2024/03/30,m6,227,418,54.31
2024/03/31,m1,146,725,20.14
2024/03/31,m2,610,912,66.89
2024/03/31,m3,284,397,71.54
2024/03/31,m4,107,121,88.43
2024/03/31,m5,490,564,86.88
2024/03/31,m6,557,832,66.95
2024/04/01,m1,284,292,97.26
2024/04/01,m2,827,932,88.73
2024/04/01,m3,450,609,73.89
2024/04/01,m4,442,631,70.05
2024/04/01,m5,709,809,87.64
2024/04/01,m6,111,626,17.73
2024/04/02,m1,344,993,34.64
2024/04/02,m2,224,287,78.05
2024/04/02,m3,252,360,70.0
2024/04/02,m4,514,878,58.54
2024/04/02,m5,410,718,57.1
2024/04/02,m6,419,834,50.24
2024/04/03,m1,172,401,42.89
2024/04/03,m2,317,573,55.32
2024/04/03,m3,540,561,96.26
2024/04/03,m4,209,486,43.0
2024/04/03,m5,333,718,46.38
2024/04/03,m6,614,689,89.11
2024/04/04,m1,312,678,46.02
2024/04/04,m2,296,726,40.77
2024/04/04,m3,707,860,82.21
2024/04/04,m4,115,116,99.14
2024/04/04,m5,518,970,53.4
2024/04/04,m6,672,749,89.72
2024/04/05,m1,328,972,33.74
2024/04/05,m2,565,704,80.26
2024/04/05,m3,133,432,30.79
2024/04/05,m4,329,418,78.71
2024/04/05,m5,115,893,12.88
2024/04/05,m6,508,877,57.92
2024/04/06,m1,202,903,22.37
2024/04/06,m2,101,128,78.91
2024/04/06,m3,443,506,87.55
2024/04/06,m4,462,636,72.64
2024/04/06,m5,244,490,49.8
2024/04/06,m6,208,393,52.93
2024/04/07,m1,157,182,86.26
2024/04/07,m2,310,726,42.7
2024/04/07,m3,382,908,42.07
2024/04/07,m4,475,620,76.61
2024/04/07,m5,128,134,95.52
2024/04/07,m6,273,321,85.05
2024/04/08,m1,682,985,69.24
2024/04/08,m2,104,206,50.49
2024/04/08,m3,490,631,77.65
2024/04/08,m4,164,567,28.92
2024/04/08,m5,577,683,84.48
2024/04/08,m6,197,632,31.17
2024/04/09,m1,445,670,66.42
2024/04/09,m2,132,170,77.65
2024/04/09,m3,359,666,53.9
2024/04/09,m4,708,733,96.59
2024/04/09,m5,331,449,73.72
2024/04/09,m6,210,286,73.43
2024/04/10,m1,265,731,36.25
2024/04/10,m2,291,439,66.29
2024/04/10,m3,355,841,42.21
2024/04/10,m4,115,124,92.74
2024/04/10,m5,431,616,69.97
2024/04/10,m6,169,240,70.42
2024/04/11,m1,289,515,56.12
2024/04/11,m2,492,580,84.83
2024/04/11,m3,159,264,60.23
2024/04/11,m4,380,587,64.74
2024/04/11,m5,403,615,65.53
2024/04/11,m6,485,915,53.01
2024/04/12,m1,203,235,86.38
2024/04/12,m2,436,753,57.9
2024/04/12,m3,297,578,51.38
2024/04/12,m4,178,218,81.65
2024/04/12,m5,233,304,76.64
2024/04/12,m6,137,144,95.14
2024/04/13,m1,448,551,81.31
2024/04/13,m2,102,103,99.03
2024/04/13,m3,276,314,87.9
2024/04/13,m4,161,289,55.71
2024/04/13,m5,180,561,32.09
2024/04/13,m6,198,220,90.0
2024/04/14,m1,842,914,92.12
2024/04/14,m2,205,570,35.96
2024/04/14,m3,110,256,42.97
2024/04/14,m4,189,315,60.0
2024/04/14,m5,388,550,70.55
2024/04/14,m6,431,802,53.74
2024/04/15,m1,904,914,98.91
2024/04/15,m2,270,550,49.09
2024/04/15,m3,233,808,28.84
2024/04/15,m4,262,289,90.66
2024/04/15,m5,367,394,93.15
2024/04/15,m6,145,203,71.43
2024/04/16,m1,197,336,58.63
2024/04/16,m2,445,806,55.21
2024/04/16,m3,462,938,49.25
2024/04/16,m4,174,439,39.64
2024/04/16,m5,549,619,88.69
2024/04/16,m6,202,573,35.25
2024/04/17,m1,198,366,54.1
2024/04/17,m2,115,200,57.5
2024/04/17,m3,254,638,39.81
2024/04/17,m4,118,137,86.13
2024/04/17,m5,230,237,97.05
2024/04/17,m6,232,807,28.75
2024/04/18,m1,329,861,38.21
2024/04/18,m2,281,993,28.3
2024/04/18,m3,670,681,98.38
2024/04/18,m4,141,183,77.05
2024/04/18,m5,188,581,32.36
2024/04/18,m6,159,319,49.84
2024/04/19,m1,126,147,85.71
2024/04/19,m2,262,667,39.28
2024/04/19,m3,111,328,33.84
2024/04/19,m4,354,918,38.56
2024/04/19,m5,571,751,76.03
2024/04/19,m6,474,959,49.43
2024/04/20,m1,287,820,35.0
2024/04/20,m2,118,150,78.67
2024/04/20,m3,163,172,94.77
2024/04/20,m4,302,457,66.08
2024/04/20,m5,422,452,93.36
2024/04/20,m6,334,859,38.88
2024/04/21,m1,127,347,36.6
2024/04/21,m2,293,424,69.1
2024/04/21,m3,208,223,93.27
2024/04/21,m4,112,316,35.44
2024/04/21,m5,243,529,45.94
2024/04/21,m6,122,147,82.99
2024/04/22,m1,409,677,60.41
2024/04/22,m2,463,556,83.27
2024/04/22,m3,114,142,80.28
2024/04/22,m4,947,954,99.27
2024/04/22,m5,229,520,44.04
2024/04/22,m6,250,608,41.12
2024/04/23,m1,183,444,41.22
2024/04/23,m2,766,943,81.23
2024/04/23,m3,152,356,42.7
2024/04/23,m4,326,459,71.02
2024/04/23,m5,664,770,86.23
2024/04/23,m6,160,165,96.97
2024/04/24,m1,134,207,64.73
2024/04/24,m2,215,967,22.23
2024/04/24,m3,134,273,49.08
2024/04/24,m4,105,159,66.04
2024/04/24,m5,110,480,22.92
2024/04/24,m6,270,952,28.36
2024/04/25,m1,171,842,20.31
2024/04/25,m2,152,580,26.21
2024/04/25,m3,156,189,82.54
2024/04/25,m4,145,282,51.42
2024/04/25,m5,598,707,84.58
2024/04/25,m6,421,454,92.73
2024/04/26,m1,661,942,70.17
2024/04/26,m2,260,754,34.48
2024/04/26,m3,282,586,48.12
2024/04/26,m4,659,850,77.53
2024/04/26,m5,115,261,44.06
2024/04/26,m6,117,574,20.38
2024/04/27,m1,654,939,69.65
2024/04/27,m2,154,703,21.91
2024/04/27,m3,103,108,95.37
2024/04/27,m4,123,420,29.29
2024/04/27,m5,810,948,85.44
2024/04/27,m6,143,429,33.33
2024/04/28,m1,259,538,48.14
2024/04/28,m2,406,780,52.05
2024/04/28,m3,109,115,94.78
2024/04/28,m4,104,136,76.47
2024/04/28,m5,155,273,56.78
2024/04/28,m6,297,378,78.57
2024/04/29,m1,340,900,37.78
2024/04/29,m2,320,401,79.8
2024/04/29,m3,709,969,73.17
2024/04/29,m4,381,658,57.9
2024/04/29,m5,673,713,94.39
2024/04/29,m6,163,249,65.46
2024/04/30,m1,135,287,47.04
2024/04/30,m2,163,256,63.67
2024/04/30,m3,216,838,25.78
2024/04/30,m4,146,191,76.44
2024/04/30,m5,559,759,73.65
2024/04/30,m6,144,191,75.39
2024/05/01,m1,252,993,25.38
2024/05/01,m2,110,485,22.68
2024/05/01,m3,113,119,94.96
2024/05/01,m4,726,971,74.77
2024/05/01,m5,183,247,74.09
2024/05/01,m6,188,545,34.5
2024/05/02,m1,227,609,37.27
2024/05/02,m2,259,800,32.38
2024/05/02,m3,567,935,60.64
2024/05/02,m4,560,573,97.73
2024/05/02,m5,131,182,71.98
2024/05/02,m6,220,575,38.26
2024/05/03,m1,175,206,84.95
2024/05/03,m2,395,571,69.18
2024/05/03,m3,260,983,26.45
2024/05/03,m4,314,580,54.14
2024/05/03,m5,162,468,34.62
2024/05/03,m6,332,353,94.05
2024/05/04,m1,291,365,79.73
2024/05/04,m2,273,505,54.06
2024/05/04,m3,184,331,55.59
2024/05/04,m4,826,858,96.27
2024/05/04,m5,438,866,50.58
2024/05/04,m6,292,358,81.56
2024/05/05,m1,610,740,82.43
2024/05/05,m2,781,917,85.17
2024/05/05,m3,639,808,79.08
2024/05/05,m4,151,151,100.0
2024/05/05,m5,100,115,86.96
2024/05/05,m6,501,769,65.15
2024/05/06,m1,149,872,17.09
2024/05/06,m2,138,596,23.15
2024/05/06,m3,255,418,61.0
2024/05/06,m4,534,705,75.74
2024/05/06,m5,105,295,35.59
2024/05/06,m6,140,564,24.82
2024/05/07,m1,163,189,86.24
2024/05/07,m2,742,762,97.38
2024/05/07,m3,328,489,67.08
2024/05/07,m4,237,275,86.18
2024/05/07,m5,119,724,16.44
2024/05/07,m6,133,167,79.64
2024/05/08,m1,118,840,14.05
2024/05/08,m2,107,230,46.52
2024/05/08,m3,337,775,43.48
2024/05/08,m4,495,525,94.29
2024/05/08,m5,263,974,27.0
2024/05/08,m6,185,994,18.61
2024/05/09,m1,352,713,49.37
2024/05/09,m2,589,816,72.18
2024/05/09,m3,258,312,82.69
2024/05/09,m4,790,817,96.7
2024/05/09,m5,168,451,37.25
2024/05/09,m6,172,748,22.99
2024/05/10,m1,541,778,69.54
2024/05/10,m2,116,937,12.38
2024/05/10,m3,342,798,42.86
2024/05/10,m4,717,744,96.37
2024/05/10,m5,351,624,56.25
2024/05/10,m6,493,901,54.72
2024/05/11,m1,100,110,90.91
2024/05/11,m2,649,838,77.45
2024/05/11,m3,233,759,30.7
2024/05/11,m4,255,901,28.3
2024/05/11,m5,117,195,60.0
2024/05/11,m6,556,798,69.67
2024/05/12,m1,126,181,69.61
2024/05/12,m2,414,634,65.3
2024/05/12,m3,228,663,34.39
2024/05/12,m4,102,296,34.46
2024/05/12,m5,267,290,92.07
2024/05/12,m6,160,164,97.56
2024/05/13,m1,586,615,95.28
2024/05/13,m2,735,773,95.08
2024/05/13,m3,328,920,35.65
2024/05/13,m4,537,645,83.26
2024/05/13,m5,106,218,48.62
2024/05/13,m6,106,115,92.17
2024/05/14,m1,172,247,69.64
2024/05/14,m2,611,950,64.32
2024/05/14,m3,199,926,21.49
2024/05/14,m4,476,547,87.02
2024/05/14,m5,299,344,86.92
2024/05/14,m6,348,657,52.97
2024/05/15,m1,525,845,62.13
2024/05/15,m2,544,911,59.71
2024/05/15,m3,617,638,96.71
2024/05/15,m4,280,317,88.33
2024/05/15,m5,210,913,23.0
2024/05/15,m6,201,822,24.45
2024/05/16,m1,180,319,56.43
2024/05/16,m2,133,295,45.08
2024/05/16,m3,784,869,90.22
2024/05/16,m4,109,125,87.2
2024/05/16,m5,141,926,15.23
2024/05/16,m6,616,692,89.02
2024/05/17,m1,166,645,25.74
2024/05/17,m2,118,299,39.46
2024/05/17,m3,340,469,72.49
2024/05/17,m4,233,536,43.47
2024/05/17,m5,188,196,95.92
2024/05/17,m6,298,795,37.48
2024/05/18,m1,443,568,77.99
2024/05/18,m2,799,890,89.78
2024/05/18,m3,108,170,63.53
2024/05/18,m4,279,282,98.94
2024/05/18,m5,122,131,93.13
2024/05/18,m6,595,751,79.23
2024/05/19,m1,343,596,57.55
2024/05/19,m2,105,141,74.47
2024/05/19,m3,153,278,55.04
2024/05/19,m4,361,729,49.52
2024/05/19,m5,159,669,23.77
2024/05/19,m6,486,529,91.87
2024/05/20,m1,185,288,64.24
2024/05/20,m2,378,412,91.75
2024/05/20,m3,101,112,90.18
2024/05/20,m4,185,361,51.25
2024/05/20,m5,204,320,63.75
2024/05/20,m6,858,981,87.46
2024/05/21,m1,468,650,72.0
2024/05/21,m2,294,507,57.99
2024/05/21,m3,196,219,89.5
2024/05/21,m4,361,409,88.26
2024/05/21,m5,140,182,76.92
2024/05/21,m6,198,821,24.12
2024/05/22,m1,227,279,81.36
2024/05/22,m2,484,795,60.88
2024/05/22,m3,345,520,66.35
2024/05/22,m4,255,925,27.57
2024/05/22,m5,186,385,48.31
2024/05/22,m6,544,899,60.51
2024/05/23,m1,320,766,41.78
2024/05/23,m2,367,723,50.76
2024/05/23,m3,161,975,16.51
2024/05/23,m4,212,249,85.14
2024/05/23,m5,403,710,56.76
2024/05/23,m6,349,443,78.78
2024/05/24,m1,654,662,98.79
2024/05/24,m2,465,917,50.71
2024/05/24,m3,651,658,98.94
2024/05/24,m4,195,670,29.1
2024/05/24,m5,550,758,72.56
2024/05/24,m6,229,403,56.82
2024/05/25,m1,376,673,55.87
2024/05/25,m2,393,525,74.86
2024/05/25,m3,123,126,97.62
2024/05/25,m4,148,175,84.57
2024/05/25,m5,119,770,15.45
2024/05/25,m6,409,631,64.82
2024/05/26,m1,197,731,26.95
2024/05/26,m2,326,978,33.33
2024/05/26,m3,165,166,99.4
2024/05/26,m4,181,452,40.04
2024/05/26,m5,693,795,87.17
2024/05/26,m6,337,625,53.92
2024/05/27,m1,784,799,98.12
2024/05/27,m2,119,149,79.87
2024/05/27,m3,129,530,24.34
2024/05/27,m4,142,425,33.41
2024/05/27,m5,102,105,97.14
2024/05/27,m6,299,392,76.28
2024/05/28,m1,112,302,37.09
2024/05/28,m2,839,882,95.12
2024/05/28,m3,877,942,93.1
2024/05/28,m4,759,947,80.15
2024/05/28,m5,187,259,72.2
2024/05/28,m6,159,791,20.1
2024/05/29,m1,814,912,89.25
2024/05/29,m2,357,634,56.31
2024/05/29,m3,163,443,36.79
2024/05/29,m4,248,336,73.81
2024/05/29,m5,206,244,84.43
2024/05/29,m6,130,842,15.44
2024/05/30,m1,483,507,95.27
2024/05/30,m2,141,144,97.92
2024/05/30,m3,108,124,87.1
2024/05/30,m4,506,759,66.67
2024/05/30,m5,363,756,48.02
2024/05/30,m6,295,339,87.02
2024/05/31,m1,233,589,39.56
2024/05/31,m2,160,693,23.09
2024/05/31,m3,422,527,80.08
2024/05/31,m4,825,839,98.33
2024/05/31,m5,467,555,84.14
2024/05/31,m6,212,801,26.47
2024/06/01,m1,100,230,43.48
2024/06/01,m2,218,570,38.25
2024/06/01,m3,184,262,70.23
2024/06/01,m4,104,676,15.38
2024/06/01,m5,331,958,34.55
2024/06/01,m6,359,673,53.34
2024/06/02,m1,432,944,45.76
2024/06/02,m2,484,694,69.74
2024/06/02,m3,457,860,53.14
2024/06/02,m4,168,559,30.05
2024/06/02,m5,551,658,83.74
2024/06/02,m6,202,229,88.21
2024/06/03,m1,153,241,63.49
2024/06/03,m2,536,763,70.25
2024/06/03,m3,114,124,91.94
2024/06/03,m4,282,315,89.52
2024/06/03,m5,191,230,83.04
2024/06/03,m6,323,414,78.02
2024/06/04,m1,430,566,75.97
2024/06/04,m2,566,679,83.36
2024/06/04,m3,108,182,59.34
2024/06/04,m4,637,676,94.23
2024/06/04,m5,358,363,98.62
2024/06/04,m6,162,182,89.01
2024/06/05,m1,147,274,53.65
2024/06/05,m2,208,790,26.33
2024/06/05,m3,213,620,34.35
2024/06/05,m4,406,939,43.24
2024/06/05,m5,462,849,54.42
2024/06/05,m6,154,369,41.73
2024/06/06,m1,328,941,34.86
2024/06/06,m2,533,618,86.25
2024/06/06,m3,721,842,85.63
2024/06/06,m4,336,342,98.25
2024/06/06,m5,204,419,48.69
2024/06/06,m6,796,954,83.44
2024/06/07,m1,497,898,55.35
2024/06/07,m2,274,825,33.21
2024/06/07,m3,615,702,87.61
2024/06/07,m4,347,902,38.47
2024/06/07,m5,867,981,88.38
2024/06/07,m6,127,138,92.03
2024/06/08,m1,258,750,34.4
2024/06/08,m2,383,588,65.14
2024/06/08,m3,160,280,57.14
2024/06/08,m4,112,397,28.21
2024/06/08,m5,218,456,47.81
2024/06/08,m6,134,411,32.6
