date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/02/26,m4,113,190,59.47
2024/02/26,m5,156,269,57.99
2024/02/26,m6,677,970,69.79
2024/02/27,m1,155,471,32.91
2024/02/27,m2,260,821,31.67
2024/02/27,m3,252,443,56.88
2024/02/27,m4,170,488,34.84
2024/02/27,m5,759,762,99.61
2024/02/27,m6,326,532,61.28
2024/02/28,m1,175,191,91.62
2024/02/28,m2,120,232,51.72
2024/02/28,m3,313,341,91.79
2024/02/28,m4,123,400,30.75
2024/02/28,m5,499,597,83.58
2024/02/28,m6,260,290,89.66
2024/02/29,m1,103,503,20.48
2024/02/29,m2,270,439,61.5
2024/02/29,m3,519,786,66.03
2024/02/29,m4,256,536,47.76
2024/02/29,m5,507,899,56.4
2024/02/29,m6,140,149,93.96
2024/03/01,m1,174,308,56.49
2024/03/01,m2,272,597,45.56
2024/03/01,m3,357,514,69.46
2024/03/01,m4,885,977,90.58
2024/03/01,m5,139,222,62.61
2024/03/01,m6,265,703,37.7
2024/03/02,m1,402,533,75.42
2024/03/02,m2,425,524,81.11
2024/03/02,m3,118,347,34.01
2024/03/02,m4,628,820,76.59
2024/03/02,m5,103,104,99.04
2024/03/02,m6,647,662,97.73
2024/03/03,m1,682,783,87.1
2024/03/03,m2,276,303,91.09
2024/03/03,m3,106,460,23.04
2024/03/03,m4,102,113,90.27
2024/03/03,m5,107,112,95.54
2024/03/03,m6,120,325,36.92
2024/03/04,m1,148,330,44.85
2024/03/04,m2,313,404,77.48
2024/03/04,m3,101,932,10.84
2024/03/04,m4,415,517,80.27
2024/03/04,m5,291,846,34.4
2024/03/04,m6,224,237,94.51
2024/03/05,m1,182,613,29.69
2024/03/05,m2,509,570,89.3
2024/03/05,m3,122,618,19.74
2024/03/05,m4,129,150,86.0
2024/03/05,m5,396,400,99.0
2024/03/05,m6,373,799,46.68
2024/03/06,m1,652,744,87.63
2024/03/06,m2,342,812,42.12
2024/03/06,m3,285,557,51.17
2024/03/06,m4,474,822,57.66
2024/03/06,m5,267,537,49.72
2024/03/06,m6,135,771,17.51
2024/03/07,m1,185,915,20.22
2024/03/07,m2,324,382,84.82
2024/03/07,m3,762,925,82.38
2024/03/07,m4,594,975,60.92
2024/03/07,m5,418,951,43.95
2024/03/07,m6,264,376,70.21
2024/03/08,m1,162,496,32.66
2024/03/08,m2,191,484,39.46
2024/03/08,m3,193,381,50.66
2024/03/08,m4,479,499,95.99
2024/03/08,m5,582,768,75.78
2024/03/08,m6,403,503,80.12
2024/03/09,m1,215,876,24.54
2024/03/09,m2,623,719,86.65
2024/03/09,m3,205,417,49.16
2024/03/09,m4,117,131,89.31
2024/03/09,m5,209,229,91.27
2024/03/09,m6,104,494,21.05
2024/03/10,m1,636,752,84.57
2024/03/10,m2,100,169,59.17
2024/03/10,m3,265,843,31.44
2024/03/10,m4,178,200,89.0
2024/03/10,m5,315,424,74.29
2024/03/10,m6,652,872,74.77
2024/03/11,m1,165,184,89.67
2024/03/11,m2,607,825,73.58
2024/03/11,m3,634,924,68.61
2024/03/11,m4,780,796,97.99
2024/03/11,m5,129,215,60.0
2024/03/11,m6,529,816,64.83
2024/03/12,m1,516,985,52.39
2024/03/12,m2,146,251,58.17
2024/03/12,m3,216,672,32.14
2024/03/12,m4,381,671,56.78
2024/03/12,m5,132,222,59.46
2024/03/12,m6,333,860,38.72
2024/03/13,m1,758,823,92.1
2024/03/13,m2,301,610,49.34
2024/03/13,m3,117,120,97.5
2024/03/13,m4,780,871,89.55
2024/03/13,m5,190,308,61.69
2024/03/13,m6,180,429,41.96
2024/03/14,m1,174,223,78.03
2024/03/14,m2,161,231,69.7
2024/03/14,m3,207,772,26.81
2024/03/14,m4,105,117,89.74
2024/03/14,m5,310,628,49.36
2024/03/14,m6,455,971,46.86
2024/03/15,m1,639,729,87.65
2024/03/15,m2,891,925,96.32
2024/03/15,m3,468,684,68.42
2024/03/15,m4,293,335,87.46
2024/03/15,m5,256,303,84.49
2024/03/15,m6,490,628,78.03
2024/03/16,m1,119,123,96.75
2024/03/16,m2,655,986,66.43
2024/03/16,m3,285,334,85.33
2024/03/16,m4,104,649,16.02
2024/03/16,m5,604,638,94.67
2024/03/16,m6,119,141,84.4
2024/03/17,m1,165,535,30.84
2024/03/17,m2,133,450,29.56
2024/03/17,m3,329,459,71.68
2024/03/17,m4,101,105,96.19
2024/03/17,m5,160,253,63.24
2024/03/17,m6,256,382,67.02
2024/03/18,m1,360,641,56.16
2024/03/18,m2,233,879,26.51
2024/03/18,m3,159,795,20.0
2024/03/18,m4,216,512,42.19
2024/03/18,m5,467,493,94.73
2024/03/18,m6,452,602,75.08
2024/03/19,m1,148,278,53.24
2024/03/19,m2,175,744,23.52
2024/03/19,m3,130,157,82.8
2024/03/19,m4,460,692,66.47
2024/03/19,m5,743,880,84.43
2024/03/19,m6,422,524,80.53
2024/03/20,m1,120,141,85.11
2024/03/20,m2,348,595,58.49
2024/03/20,m3,236,820,28.78
2024/03/20,m4,336,507,66.27
2024/03/20,m5,248,285,87.02
2024/03/20,m6,552,896,61.61
2024/03/21,m1,305,990,30.81
2024/03/21,m2,347,522,66.48
2024/03/21,m3,102,104,98.08
2024/03/21,m4,260,318,81.76
2024/03/21,m5,574,799,71.84
2024/03/21,m6,295,316,93.35
2024/03/22,m1,287,332,86.45
2024/03/22,m2,229,315,72.7
2024/03/22,m3,242,843,28.71
2024/03/22,m4,100,237,42.19
2024/03/22,m5,330,641,51.48
2024/03/22,m6,164,955,17.17
2024/03/23,m1,373,559,66.73
2024/03/23,m2,131,131,100.0
2024/03/23,m3,143,513,27.88
2024/03/23,m4,218,689,31.64
2024/03/23,m5,108,291,37.11
2024/03/23,m6,111,170,65.29
2024/03/24,m1,366,611,59.9
2024/03/24,m2,287,354,81.07
2024/03/24,m3,685,925,74.05
2024/03/24,m4,106,538,19.7
2024/03/24,m5,163,344,47.38
2024/03/24,m6,778,846,91.96
2024/03/25,m1,211,359,58.77
2024/03/25,m2,134,211,63.51
2024/03/25,m3,285,345,82.61
2024/03/25,m4,145,199,72.86
2024/03/25,m5,125,445,28.09
2024/03/25,m6,198,622,31.83
2024/03/26,m1,166,223,74.44
2024/03/26,m2,481,511,94.13
2024/03/26,m3,490,875,56.0
2024/03/26,m4,402,477,84.28
2024/03/26,m5,212,502,42.23
2024/03/26,m6,529,532,99.44
2024/03/27,m1,734,789,93.03
2024/03/27,m2,305,395,77.22
2024/03/27,m3,513,883,58.1
2024/03/27,m4,408,915,44.59
2024/03/27,m5,405,680,59.56
2024/03/27,m6,443,999,44.34
2024/03/28,m1,421,943,44.64
2024/03/28,m2,512,624,82.05
2024/03/28,m3,139,451,30.82
2024/03/28,m4,107,182,58.79
2024/03/28,m5,174,306,56.86
2024/03/28,m6,400,559,71.56
2024/03/29,m1,358,378,94.71
2024/03/29,m2,102,107,95.33
2024/03/29,m3,105,198,53.03
2024/03/29,m4,802,999,80.28
2024/03/29,m5,317,375,84.53
2024/03/29,m6,536,898,59.69
2024/03/30,m1,126,390,32.31
2024/03/30,m2,635,937,67.77
2024/03/30,m3,235,548,42.88
2024/03/30,m4,147,507,28.99
2024/03/30,m5,602,604,99.67
2024/03/30,m6,575,669,85.95
2024/03/31,m1,211,284,74.3
2024/03/31,m2,128,201,63.68
2024/03/31,m3,388,989,39.23
2024/03/31,m4,554,910,60.88
2024/03/31,m5,361,616,58.6
2024/03/31,m6,152,248,61.29
2024/04/01,m1,443,946,46.83
2024/04/01,m2,100,102,98.04
2024/04/01,m3,774,833,92.92
2024/04/01,m4,111,525,21.14
2024/04/01,m5,745,781,95.39
2024/04/01,m6,167,747,22.36
2024/04/02,m1,827,871,94.95
2024/04/02,m2,161,493,32.66
2024/04/02,m3,312,992,31.45
2024/04/02,m4,675,776,86.98
2024/04/02,m5,424,867,48.9
2024/04/02,m6,423,605,69.92
2024/04/03,m1,324,401,80.8
2024/04/03,m2,798,839,95.11
2024/04/03,m3,273,294,92.86
2024/04/03,m4,137,160,85.62
2024/04/03,m5,163,363,44.9
2024/04/03,m6,170,266,63.91
2024/04/04,m1,600,776,77.32
2024/04/04,m2,472,601,78.54
2024/04/04,m3,429,656,65.4
2024/04/04,m4,546,615,88.78
2024/04/04,m5,520,550,94.55
2024/04/04,m6,102,102,100.0
2024/04/05,m1,100,187,53.48
2024/04/05,m2,349,359,97.21
2024/04/05,m3,186,744,25.0
2024/04/05,m4,117,257,45.53
2024/04/05,m5,489,501,97.6
2024/04/05,m6,502,796,63.07
2024/04/06,m1,106,946,11.21
2024/04/06,m2,112,136,82.35
2024/04/06,m3,891,918,97.06
2024/04/06,m4,265,559,47.41
2024/04/06,m5,420,505,83.17
2024/04/06,m6,470,659,71.32
2024/04/07,m1,138,791,17.45
2024/04/07,m2,245,900,27.22
2024/04/07,m3,550,599,91.82
2024/04/07,m4,171,887,19.28
2024/04/07,m5,167,289,57.79
2024/04/07,m6,474,638,74.29
2024/04/08,m1,801,975,82.15
2024/04/08,m2,193,309,62.46
2024/04/08,m3,248,256,96.88
2024/04/08,m4,239,330,72.42
2024/04/08,m5,217,689,31.49
2024/04/08,m6,615,707,86.99
2024/04/09,m1,170,877,19.38
2024/04/09,m2,102,261,39.08
2024/04/09,m3,423,426,99.3
2024/04/09,m4,569,635,89.61
2024/04/09,m5,244,572,42.66
2024/04/09,m6,230,292,78.77
2024/04/10,m1,195,276,70.65
2024/04/10,m2,188,218,86.24
2024/04/10,m3,156,299,52.17
2024/04/10,m4,104,105,99.05
2024/04/10,m5,768,799,96.12
2024/04/10,m6,348,379,91.82
2024/04/11,m1,110,118,93.22
2024/04/11,m2,362,475,76.21
2024/04/11,m3,747,860,86.86
2024/04/11,m4,136,990,13.74
2024/04/11,m5,553,935,59.14
2024/04/11,m6,684,841,81.33
2024/04/12,m1,537,808,66.46
2024/04/12,m2,250,958,26.1
2024/04/12,m3,111,157,70.7
2024/04/12,m4,529,935,56.58
2024/04/12,m5,124,645,19.22
2024/04/12,m6,309,435,71.03
2024/04/13,m1,140,216,64.81
2024/04/13,m2,487,816,59.68
2024/04/13,m3,765,871,87.83
2024/04/13,m4,763,803,95.02
2024/04/13,m5,141,202,69.8
2024/04/13,m6,480,513,93.57
2024/04/14,m1,116,134,86.57
2024/04/14,m2,278,652,42.64
2024/04/14,m3,453,873,51.89
2024/04/14,m4,786,865,90.87
2024/04/14,m5,232,235,98.72
2024/04/14,m6,566,819,69.11
2024/04/15,m1,234,304,76.97
2024/04/15,m2,166,876,18.95
2024/04/15,m3,118,154,76.62
2024/04/15,m4,215,539,39.89
2024/04/15,m5,449,579,77.55
2024/04/15,m6,260,317,82.02
2024/04/16,m1,864,883,97.85
2024/04/16,m2,625,916,68.23
2024/04/16,m3,100,124,80.65
2024/04/16,m4,488,785,62.17
2024/04/16,m5,533,598,89.13
2024/04/16,m6,337,454,74.23
2024/04/17,m1,227,718,31.62
2024/04/17,m2,286,415,68.92
2024/04/17,m3,321,336,95.54
2024/04/17,m4,838,985,85.08
2024/04/17,m5,166,426,38.97
2024/04/17,m6,434,513,84.6
2024/04/18,m1,111,165,67.27
2024/04/18,m2,738,966,76.4
2024/04/18,m3,173,646,26.78
2024/04/18,m4,366,426,85.92
2024/04/18,m5,374,560,66.79
2024/04/18,m6,346,747,46.32
2024/04/19,m1,210,515,40.78
2024/04/19,m2,451,530,85.09
2024/04/19,m3,201,216,93.06
2024/04/19,m4,313,847,36.95
2024/04/19,m5,191,232,82.33
2024/04/19,m6,211,925,22.81
2024/04/20,m1,187,231,80.95
2024/04/20,m2,247,338,73.08
2024/04/20,m3,163,511,31.9
2024/04/20,m4,182,753,24.17
2024/04/20,m5,408,806,50.62
2024/04/20,m6,942,975,96.62
2024/04/21,m1,310,840,36.9
2024/04/21,m2,942,975,96.62
2024/04/21,m3,337,342,98.54
2024/04/21,m4,135,418,32.3
2024/04/21,m5,424,700,60.57
2024/04/21,m6,145,815,17.79
2024/04/22,m1,410,543,75.51
2024/04/22,m2,249,266,93.61
2024/04/22,m3,220,640,34.38
2024/04/22,m4,549,735,74.69
2024/04/22,m5,230,575,40.0
2024/04/22,m6,147,253,58.1
2024/04/23,m1,187,260,71.92
2024/04/23,m2,160,344,46.51
2024/04/23,m3,161,927,17.37
2024/04/23,m4,185,783,23.63
2024/04/23,m5,834,901,92.56
2024/04/23,m6,445,548,81.2
2024/04/24,m1,247,884,27.94
2024/04/24,m2,192,382,50.26
2024/04/24,m3,263,414,63.53
2024/04/24,m4,589,679,86.75
2024/04/24,m5,128,259,49.42
2024/04/24,m6,365,459,79.52
2024/04/25,m1,210,548,38.32
2024/04/25,m2,757,830,91.2
2024/04/25,m3,398,460,86.52
2024/04/25,m4,288,893,32.25
2024/04/25,m5,256,351,72.93
2024/04/25,m6,590,625,94.4
2024/04/26,m1,134,556,24.1
2024/04/26,m2,815,868,93.89
2024/04/26,m3,170,204,83.33
2024/04/26,m4,215,919,23.39
2024/04/26,m5,109,839,12.99
2024/04/26,m6,720,973,74.0
2024/04/27,m1,362,513,70.57
2024/04/27,m2,216,349,61.89
2024/04/27,m3,117,313,37.38
2024/04/27,m4,137,825,16.61
2024/04/27,m5,519,754,68.83
2024/04/27,m6,537,537,100.0
2024/04/28,m1,178,306,58.17
2024/04/28,m2,227,581,39.07
2024/04/28,m3,284,657,43.23
2024/04/28,m4,851,888,95.83
2024/04/28,m5,428,947,45.2
2024/04/28,m6,136,305,44.59
2024/04/29,m1,198,333,59.46
2024/04/29,m2,798,904,88.27
2024/04/29,m3,215,317,67.82
2024/04/29,m4,196,255,76.86
2024/04/29,m5,490,603,81.26
2024/04/29,m6,107,108,99.07
2024/04/30,m1,531,592,89.7
2024/04/30,m2,211,336,62.8
2024/04/30,m3,732,804,91.04
2024/04/30,m4,113,875,12.91
2024/04/30,m5,220,376,58.51
2024/04/30,m6,746,826,90.31
2024/05/01,m1,139,358,38.83
2024/05/01,m2,405,563,71.94
2024/05/01,m3,118,965,12.23
2024/05/01,m4,369,989,37.31
2024/05/01,m5,140,285,49.12
2024/05/01,m6,341,668,51.05
2024/05/02,m1,136,220,61.82
2024/05/02,m2,280,650,43.08
2024/05/02,m3,549,624,87.98
2024/05/02,m4,386,924,41.77
2024/05/02,m5,232,460,50.43
2024/05/02,m6,368,382,96.34
2024/05/03,m1,166,214,77.57
2024/05/03,m2,109,138,78.99
2024/05/03,m3,434,474,91.56
2024/05/03,m4,169,671,25.19
2024/05/03,m5,266,630,42.22
2024/05/03,m6,242,313,77.32
2024/05/04,m1,339,427,79.39
2024/05/04,m2,147,215,68.37
2024/05/04,m3,136,662,20.54
2024/05/04,m4,101,175,57.71
2024/05/04,m5,205,311,65.92
2024/05/04,m6,282,803,35.12
2024/05/05,m1,449,837,53.64
2024/05/05,m2,233,762,30.58
2024/05/05,m3,351,562,62.46
2024/05/05,m4,229,345,66.38
2024/05/05,m5,372,915,40.66
2024/05/05,m6,193,521,37.04
2024/05/06,m1,120,255,47.06
2024/05/06,m2,299,416,71.88
2024/05/06,m3,272,444,61.26
2024/05/06,m4,228,898,25.39
2024/05/06,m5,103,144,71.53
2024/05/06,m6,329,466,70.6
2024/05/07,m1,103,138,74.64
2024/05/07,m2,407,818,49.76
2024/05/07,m3,684,714,95.8
2024/05/07,m4,218,813,26.81
2024/05/07,m5,517,672,76.93
2024/05/07,m6,150,190,78.95
2024/05/08,m1,388,546,71.06
2024/05/08,m2,353,456,77.41
2024/05/08,m3,198,369,53.66
2024/05/08,m4,392,477,82.18
2024/05/08,m5,170,362,46.96
2024/05/08,m6,229,508,45.08
2024/05/09,m1,259,517,50.1
2024/05/09,m2,332,725,45.79
2024/05/09,m3,222,416,53.37
2024/05/09,m4,401,515,77.86
2024/05/09,m5,748,968,77.27
2024/05/09,m6,426,614,69.38
2024/05/10,m1,186,565,32.92
2024/05/10,m2,362,892,40.58
2024/05/10,m3,108,151,71.52
2024/05/10,m4,276,363,76.03
2024/05/10,m5,589,843,69.87
2024/05/10,m6,161,500,32.2
2024/05/11,m1,274,938,29.21
2024/05/11,m2,737,800,92.12
2024/05/11,m3,117,355,32.96
2024/05/11,m4,354,387,91.47
2024/05/11,m5,322,337,95.55
2024/05/11,m6,381,860,44.3
2024/05/12,m1,224,936,23.93
2024/05/12,m2,174,559,31.13
2024/05/12,m3,121,140,86.43
2024/05/12,m4,121,495,24.44
2024/05/12,m5,467,551,84.75
2024/05/12,m6,272,402,67.66
2024/05/13,m1,178,787,22.62
2024/05/13,m2,185,258,71.71
2024/05/13,m3,382,476,80.25
2024/05/13,m4,138,384,35.94
2024/05/13,m5,152,632,24.05
2024/05/13,m6,104,109,95.41
2024/05/14,m1,563,914,61.6
2024/05/14,m2,189,743,25.44
2024/05/14,m3,182,651,27.96
2024/05/14,m4,297,598,49.67
2024/05/14,m5,424,534,79.4
2024/05/14,m6,549,911,60.26
2024/05/15,m1,242,286,84.62
2024/05/15,m2,118,167,70.66
2024/05/15,m3,660,981,67.28
2024/05/15,m4,183,223,82.06
2024/05/15,m5,758,895,84.69
2024/05/15,m6,332,613,54.16
2024/05/16,m1,140,140,100.0
2024/05/16,m2,274,644,42.55
2024/05/16,m3,262,868,30.18
2024/05/16,m4,564,742,76.01
2024/05/16,m5,199,750,26.53
2024/05/16,m6,115,680,16.91
2024/05/17,m1,265,282,93.97
2024/05/17,m2,101,103,98.06
2024/05/17,m3,143,602,23.75
2024/05/17,m4,100,155,64.52
2024/05/17,m5,225,872,25.8
2024/05/17,m6,862,863,99.88
2024/05/18,m1,565,958,58.98
2024/05/18,m2,142,211,67.3
2024/05/18,m3,152,359,42.34
2024/05/18,m4,108,296,36.49
2024/05/18,m5,804,954,84.28
2024/05/18,m6,256,422,60.66
2024/05/19,m1,748,777,96.27
2024/05/19,m2,846,971,87.13
2024/05/19,m3,101,541,18.67
2024/05/19,m4,309,464,66.59
2024/05/19,m5,433,537,80.63
2024/05/19,m6,156,683,22.84
2024/05/20,m1,394,524,75.19
2024/05/20,m2,211,234,90.17
2024/05/20,m3,491,662,74.17
2024/05/20,m4,152,930,16.34
2024/05/20,m5,333,696,47.84
2024/05/20,m6,673,822,81.87
2024/05/21,m1,390,550,70.91
2024/05/21,m2,464,757,61.29
2024/05/21,m3,847,991,85.47
2024/05/21,m4,163,433,37.64
2024/05/21,m5,757,801,94.51
2024/05/21,m6,377,443,85.1
2024/05/22,m1,107,108,99.07
2024/05/22,m2,110,200,55.0
2024/05/22,m3,199,248,80.24
2024/05/22,m4,770,920,83.7
2024/05/22,m5,310,350,88.57
2024/05/22,m6,178,331,53.78
2024/05/23,m1,149,861,17.31
2024/05/23,m2,108,934,11.56
2024/05/23,m3,155,292,53.08
2024/05/23,m4,109,265,41.13
2024/05/23,m5,480,749,64.09
2024/05/23,m6,158,527,29.98
2024/05/24,m1,322,415,77.59
2024/05/24,m2,406,514,78.99
2024/05/24,m3,108,788,13.71
2024/05/24,m4,690,872,79.13
2024/05/24,m5,122,654,18.65
2024/05/24,m6,157,348,45.11
2024/05/25,m1,314,318,98.74
2024/05/25,m2,135,529,25.52
2024/05/25,m3,121,158,76.58
2024/05/25,m4,133,335,39.7
2024/05/25,m5,867,905,95.8
2024/05/25,m6,271,777,34.88
2024/05/26,m1,118,123,95.93
2024/05/26,m2,263,461,57.05
2024/05/26,m3,181,511,35.42
2024/05/26,m4,559,694,80.55
2024/05/26,m5,110,137,80.29
2024/05/26,m6,113,436,25.92
2024/05/27,m1,249,518,48.07
2024/05/27,m2,190,410,46.34
2024/05/27,m3,156,200,78.0
2024/05/27,m4,198,563,35.17
2024/05/27,m5,556,639,87.01
2024/05/27,m6,120,279,43.01
2024/05/28,m1,918,940,97.66
2024/05/28,m2,250,292,85.62
2024/05/28,m3,165,616,26.79
2024/05/28,m4,212,625,33.92
2024/05/28,m5,205,797,25.72
2024/05/28,m6,414,644,64.29
2024/05/29,m1,157,216,72.69
2024/05/29,m2,185,763,24.25
2024/05/29,m3,138,731,18.88
2024/05/29,m4,177,464,38.15
2024/05/29,m5,629,765,82.22
2024/05/29,m6,131,232,56.47
2024/05/30,m1,415,797,52.07
2024/05/30,m2,233,343,67.93
2024/05/30,m3,736,750,98.13
2024/05/30,m4,775,934,82.98
2024/05/30,m5,277,496,55.85
2024/05/30,m6,121,190,63.68
2024/05/31,m1,459,524,87.6
2024/05/31,m2,150,224,66.96
2024/05/31,m3,726,826,87.89
2024/05/31,m4,401,724,55.39
2024/05/31,m5,140,736,19.02
2024/05/31,m6,162,452,35.84
2024/06/01,m1,409,789,51.84
2024/06/01,m2,100,102,98.04
2024/06/01,m3,182,361,50.42
2024/06/01,m4,153,153,100.0
2024/06/01,m5,518,519,99.81
2024/06/01,m6,222,431,51.51
2024/06/02,m1,177,550,32.18
2024/06/02,m2,118,275,42.91
2024/06/02,m3,387,478,80.96
2024/06/02,m4,487,553,88.07
2024/06/02,m5,105,188,55.85
2024/06/02,m6,354,730,48.49
2024/06/03,m1,241,686,35.13
2024/06/03,m2,223,404,55.2
2024/06/03,m3,715,756,94.58
2024/06/03,m4,125,230,54.35
2024/06/03,m5,104,113,92.04
2024/06/03,m6,626,916,68.34
2024/06/04,m1,180,875,20.57
2024/06/04,m2,168,173,97.11
2024/06/04,m3,170,728,23.35
2024/06/04,m4,215,424,50.71
2024/06/04,m5,105,342,30.7
2024/06/04,m6,712,823,86.51
2024/06/05,m1,110,550,20.0
2024/06/05,m2,245,513,47.76
2024/06/05,m3,636,776,81.96
2024/06/05,m4,430,993,43.3
2024/06/05,m5,104,105,99.05
2024/06/05,m6,161,985,16.35
2024/06/06,m1,417,523,79.73
2024/06/06,m2,250,322,77.64
2024/06/06,m3,736,818,89.98
2024/06/06,m4,228,344,66.28
2024/06/06,m5,119,149,79.87
2024/06/06,m6,209,212,98.58
2024/06/07,m1,300,401,74.81
2024/06/07,m2,129,154,83.77
2024/06/07,m3,302,805,37.52
2024/06/07,m4,384,775,49.55
2024/06/07,m5,304,374,81.28
2024/06/07,m6,155,176,88.07
2024/06/08,m1,208,290,71.72
2024/06/08,m2,607,870,69.77
2024/06/08,m3,428,572,74.83
2024/06/08,m4,230,283,81.27
2024/06/08,m5,168,984,17.07
2024/06/08,m6,394,620,63.55
